instance.word,sentence,mut.sentence,check,check_llm,reason
filing,"In their filing , they referred to the Supreme Court 's 1966 decision overturning Dr. Sheppard 's conviction because of the trial coverage and made it clear they would claim that the new media required new rules .","In their filing, they referred to the Supreme Court's 1966 decision which overturned Dr. Sheppard's conviction due to the trial coverage, and they made it clear that they would claim that the new media necessitated new rules.",False,False,原句和变异句中的目标词 'filing' 在两个句子中的含义相同，都指的是提交给法庭的文件或诉讼书。两个句子中的结构变化（原句使用了'because of'，变异句使用了'due to'和'which'引导的非限制性定语从句）并不影响目标词的含义，只是句子表达方式的差异。
traveled,"Bribe by bribe , Mr. Sternberg and his co-author , Matthew C. Harrison Jr. , lead us along the path Wedtech traveled , from its inception as a small manufacturing company to the status of full-fledged defense contractor , entrusted with the task of producing vital equipment for the Army and Navy .","Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., led us along the path that Wedtech traveled, from its inception as a small manufacturing company to the status of a full-fledged defense contractor, being entrusted with the task of producing vital equipment for the Army and Navy.",False,False,原句和变异句中的'traveled'都是过去式动词，表示Wedtech在过去所经历的过程。两个句子中的'traveled'含义相同，都是指Wedtech的发展历程或路径。在这个上下文中，'traveled'没有因为句子结构的微小变化而改变其基本含义。
building,"I was just sitting down to meet with some new therapy clients , a couple , and the building started shaking like crazy .","I was just sitting down to meet some new therapy clients, a couple, when the building started shaking like crazy.",False,False,原句和变异句中的目标词 'building' 在句子中的含义没有变化，都指的是发生摇晃的建筑物。两个句子中 'building' 的上下文语境相同，都是作为摇晃动作的主体。
bacteria,"The researchers collected the bacteria known as GFAJ-1 and exposed it to increasing concentrations of arsenic , which it was able to adapt to and grow .","The researchers collected the bacteria known as GFAJ-1 and exposed it to increasing concentrations of arsenic, and it was able to adapt to and grow in them.",False,False,两个句子中的目标词'bacteria'含义相同，都是指研究人员收集的特定细菌种类GFAJ-1，并且句子都在描述这种细菌对砷的适应和生长能力。变异句中只是将原句的'concentrations of arsenic'换成了代词'them'，但仍然指的是砷的浓度，并没有改变'bacteria'这个词的含义。
Relations,"Key speakers at the social exclusion conference were ( left to right ) Cristina Louro , Employment , Industrial Relations and Social Affairs Directorate , European Commission Fernando Gomes , a high degree of Committee of the Regions Barbara Weiler , Member of the European Parliament José Maria Gil-Robles , Vice-President , European Parliament and John Carroll , Economic and Social Committee .","Cristina Louro, the Employment, Industrial Relations and Social Affairs Directorate of the European Commission, Fernando Gomes, a high degree member of the Committee of the Regions, Barbara Weiler, a Member of the European Parliament, José Maria Gil-Robles, Vice-President of the European Parliament, and John Carroll, a member of the Economic and Social Committee, were the key speakers at the social exclusion conference (left to right).",False,False,"在原句和变异句中，目标词'Relations'所在的短语'Employment, Industrial Relations and Social Affairs Directorate'含义相同，都是指与就业、工业关系和社会事务相关的部门或局。两个句子中'Relations'指的是与工业关系相关的部分，而这个含义在两个句子中并未改变。"
started,"The treatment of a vomiting dog should be started with the injection , since vomiting animals might not be able to keep a tablet down ( as they might throw the intact tablet up again ) .","One should start the treatment of a vomiting dog with the injection, since vomiting animals might not be able to keep a tablet down (as they might throw the intact tablet up again).",False,False,原句和变异句中的目标词'started'在句子中的含义没有区别，都表示开始治疗的过程。两个句子仅仅是句子结构上存在微小差异，原句使用了被动语态（should be started），而变异句使用了主动语态（start the treatment），但这并不影响'started'这个词的含义。
height,The recommended dose of Alimta is 500 mg per square metre of body surface area ( calculated using the patient s height and weight ) .,"The medical team recommends a dose of Alimta that is 500 mg per square metre of body surface area, which is calculated using the patient's height and weight.",False,False,在这两个句子中，目标词 'height' 的含义没有改变。在原句和变异句中，'height' 都是指用来计算患者身体表面积的一个参数，进而用于确定推荐的Alimta药物剂量。两个句子都明确指出，身高是用来计算基于身体表面积的药物剂量的一个因素。
striking,"Then , at a signal , the ringers begin varying the order in which the bells sound without altering the steady rhythm of the striking .","Then, at a signal, the ringers vary the order in which the bells sound without altering the steady rhythm of the striking.",False,False,原句和变异句中的目标词'striking'在这里的含义相同，都指的是钟声的敲击动作或声音，没有因为句子结构的变化而产生不同的意义。在这两个句子中，'striking'用来描述钟声的连续、稳定的节奏，没有区别。
finally,"There is evidence that if people inherit defective versions of these genes , they are especially prone to cancer , perhaps explaining , finally , why some cancers seem to haunt certain families .","Evidence suggests that if people inherit defective versions of these genes, they are especially prone to cancer, perhaps explaining why some cancers finally seem to haunt certain families.",False,True,在原句中，'finally'用作副词，表示经过一段时间或一系列事件后的最终结果或结论，强调了解释是最终的、决定性的。而在变异句中，'finally'用作副词，但它指的是在一系列事件或过程的末尾，暗示某些癌症最终出现在某些家庭中，强调的是时间上的最后。因此，两个句子中的'finally'在含义和上下文中的作用有所不同。
allow,American education 's future will be determined by the degree to which we -- all of us -- allow this common sense to prevail over the illusions that we also share .,The degree to which we -- all of us -- allow this common sense to prevail over the illusions that we also share will determine the future of American education.,False,False,在这两个句子中，目标词 'allow' 的含义是相同的。'Allow' 在这里指的是容许、让、使...可能，即我们允许常识战胜共同的幻觉。原句和变异句只是句子的结构有所不同，但目标词 'allow' 的用法和意义并未改变。
