instance.word,sentence,mut.sentence,check,check_llm,reason
use,Alimta is not recommended for use in patients with moderate or severe kidney problems .,Doctors do not recommend using Alimta in patients with moderate or severe kidney problems.,False,False,在这两个句子中，目标词'use'的含义是相同的。'use'在原句中是名词形式，表示'使用'的意思；在变异句中是动名词形式（using），依然表示'使用'的意思。两个句子都在说明Alimta不推荐用于患有中度或重度肾脏问题的患者中，所以目标词的具体含义没有改变。
state,"And , according to reports from US broadcaster CNBC , Citigroup is also planning to repay the state support .","According to reports from US broadcaster CNBC, Citigroup is also planning to repay the state support it received.",False,False,在这两个句子中，目标词‘state’的含义相同，都指的是‘国家’或‘政府’的意思。原句和变异句中的‘state support’都指的是Citigroup从政府那里获得的支持或援助，没有因为句子结构的变化而产生不同的含义。
ringers,"Skilled ringers use their wrists to advance or retard the next swing , so that one bell can swap places with another in the following change .","The next swing is advanced or retarded by skilled ringers using their wrists, so that one bell can be swapped with another in the following change.",False,False,原句和变异句中的目标词 'ringers' 在句子中的含义没有改变，都指的是熟练的铃铛操作者。两个句子只是句式结构上的变化，并不影响目标词的含义。
madly,"Far above in the belfry , the huge bronze bells , mounted on wheels , swing madly through a full 360 degrees , starting and ending , surprisingly , in the inverted , or mouth-up position .","Far above in the belfry, the huge bronze bells, which are mounted on wheels, madly swing through a full 360 degrees, starting and ending, surprisingly, in the inverted, or mouth-up position.",False,False,原句和变异句中的目标词'madly'都是用来修饰动词'swing'的，表示钟摆疯狂地、猛烈地摆动。在两个句子中，'madly'的具体含义没有改变，都用来加强描述摆动的激烈程度，因此两个句子中目标词的含义相同。
knocked,"The quake knocked The Well out for six hours , but when it came back up , it teemed with emotional first-hand reports .","The Well was knocked out by the quake for six hours, but when it came back up, it teemed with emotional first-hand reports.",False,False,原句和变异句中的目标词 'knocked' 在句子中的含义相同，都表示 '由于地震的影响而使The Well暂时无法运作'。在这两个句子中，'knocked out' 作为一个短语动词，其含义并未因句子结构的变化而改变。
doors,"Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .","Ruba Husari, the editor of Iraq Oil Forum, an online news outlet, said that after six years of war, Iraq finally opened its doors, and instead of U.S. companies leading the way, Asians and Europeans did.",False,False,两个句子中的目标词'doors'含义相同，都指的是伊拉克对外开放的机会或市场，而不是实际的门。原句和变异句都是在描述伊拉克经过六年战争之后，向亚洲人和欧洲人开放了原本由美国公司主导的市场或机会。
gave,"When he finally got the coughing under control , he realized that Pete -LRB- all he gave was his first name -RRB- was still waiting for an answer -- he did n't even seem to wink as he continued to stare .","When he finally controlled the coughing, he realized that Pete -LRB- all he gave was his first name -RRB- was still waiting for an answer -- he did n't even seem to wink as he continued to stare.",False,False,原句和变异句中的目标词 'gave' 在句子中的含义没有改变，都是过去式动词，表示给出的动作已经完成。在两个句子中，'gave' 都是用来描述 Pete 只给出了他的名字，没有其他额外的行为或动作。两个句子中的差异仅仅是使用了不同的过去分词形式（原句使用了'under control'，变异句使用了'controlled'），但这并不影响目标词 'gave' 的含义。
ruling,"In a landmark 1966 ruling , the United States Supreme Court overturned the conviction of a Cleveland osteopath , Dr. Sam Sheppard , for the murder of his wife , saying in its decision , Sheppard v. Maxwell , that there was a `` carnival atmosphere at trial '' because of the news media .","In a landmark 1966 ruling, the United States Supreme Court overturned the conviction that a Cleveland osteopath, Dr. Sam Sheppard, had been found guilty of for the murder of his wife, stating in its decision, Sheppard v. Maxwell, that the news media had created a 'carnival atmosphere at trial'.",False,False,原句和变异句中的目标词'ruling'含义相同，都指的是法庭的裁决或判决。两个句子中'ruling'都是指美国最高法院在1966年对Sam Sheppard案件的裁决，没有表现出含义上的差异。
face,"He made the mistake of answering in an offhand way , and instantly realized that his skepticism must have showed in his face or voice .","The mistake of answering in an offhand way was made by him, and it was instantly realized that his skepticism must have shown in his face or voice.",False,False,在这两个句子中，目标词'face'的含义没有改变。'face'在这两个句子中都指的是人的面部表情，用来表达怀疑（skepticism）可以通过面部表情显现出来。原句和变异句只是句子结构上有所不同，但目标词的具体含义并没有发生变化。
repeat,"But in Baltimore , Dr. Vogelstein , a young molecular biologist at Johns Hopkins Medical School , believed Dr. Knudson was right , and set out to repeat the Cavenee experiment in cells from other cancers .","But in Baltimore, it was believed by Dr. Vogelstein, a young molecular biologist at Johns Hopkins Medical School, that Dr. Knudson was right, and the Cavenee experiment was set out to be repeated in cells from other cancers.",False,False,原句和变异句中的目标词'repeat'含义相同，都是指重复进行Cavenee实验。两个句子只是句式结构上有所不同，但'repeat'这个词在两个句子中的用法和意义没有改变。
