sentence,mut_sentence,check,reason,tokens.num,mut.error
"There is evidence that if people inherit defective versions of these genes , they are especially prone to cancer , perhaps explaining , finally , why some cancers seem to haunt certain families .","There is evidence that if people inherit the most defective versions of these genes, they are especially prone to cancer, perhaps explaining, finally, why some cancers seem to haunt certain families.",Realistic,该句子在语法和语义上均正确。句子使用了条件句型，表达了遗传因素与癌症易感性的关系，并提出了对某些癌症为何在某些家族中频繁出现的一种解释。句子结构清晰，逻辑连贯，没有语法错误，符合科学常识。,34,0
The talks took on new urgency as delegates focused on the fact that they must resolve most of the outstanding issues before the heads of government arrive to strike a deal .,The talks took on new urgency as delegates focused on the fact that they must resolve the most outstanding issues before the heads of government arrive to strike a deal.,Realistic,该句子在语法和语义上都是正确的。句子结构清晰，主语和谓语搭配得当，时态一致，表达的意思也符合实际情况，即在政府首脑到达以达成协议之前，代表们集中精力解决最紧迫的问题，这符合会议的紧迫性和实际情况。,32,0
"In the end , the defense says , there were more than 140,000 Twitter messages about the trial that dealt with rape and children tied to their beds in a house that was set ablaze .","In the end, the defense says, there were the most than 140,000 Twitter messages about the trial that dealt with rape and children tied to their beds in a house that was set ablaze.",Grammatical error,"The phrase 'the most than' is grammatically incorrect. It should be 'more than' when comparing numbers. Additionally, the sentence could be improved for clarity by rephrasing the part about 'children tied to their beds in a house that was set ablaze.'",36,1
"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses , and after the great performance by Mizra Teltovic , who was the best on his team with eight three-pointers scored ( 29 points ) , they now at the top of their group .","Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic's team's heaviest losses, and after the greatest performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored (29 points), they are now at the top of their group.",Grammatical error,句子结构复杂且混乱，存在多个从句和插入语，使得句子难以理解。此外，'after the greatest performance by Mizra Teltovic' 这部分表达不够清晰，因为它没有明确指出是何时发生的。应该使用更加清晰的结构，比如将长句拆分成几个短句，并改进时间状语的使用。,58,1
"Fresh trouble is following hard on the heels of the uproar around Josef Ackermann , CEO of Deutsche Bank : Deutsche Bank faces a multi-million pound fine in the USA .","Freshest trouble is following hard on the heels of the uproar around Josef Ackermann, CEO of Deutsche Bank: Deutsche Bank faces the largest multi-million pound fine in the USA.",Realistic,句子在语法和语义上都是正确的。主语和谓语搭配合理，句子结构清晰，表达的意思是德意志银行面临在美国的最大数百万英镑罚款，这与前文提到的Josef Ackermann的争议相呼应，没有出现逻辑或常识错误。,31,0
"Change-ringing , a mind-boggling exercise the English invented 380 years ago , requires physical dexterity -- some bells weigh more than a ton -- combined with intense mental concentration .","Change-ringing, a mind-boggling exercise the English invented 380 years ago, requires physical dexterity -- some bells weigh the most -- combined with intense mental concentration.",Grammatical error,句中的「some bells weigh the most」在语法上不完整，应该有更明确的指代或结构上的改进。此外，这个表达在语义上也有些含糊，因为它没有明确说明是与什么相比「重量最大」。,30,1
It is silly libel on our teachers to think they would educate our children better if only they got a few thousand dollars a year more .,It is silly libel on our teachers to think they would educate our children best if only they got a few thousand dollars a year more.,Realistic,这句话在语法和语义上都是正确的。句子使用了夸张的修辞手法，表达了认为给教师增加一些工资就能使他们更好地教育孩子的观点是荒谬的。句子结构完整，没有语法错误，且表达了一个合理的观点。,27,0
More disadvantages,Most disadvantages,Grammatical error,句子不完整，缺少主语、谓语和宾语，无法表达完整的意思。,2,1
"For example in Peru , where economic growth has averaged 6 % a year since 2002 , support for democracy has risen from a low of 40 % in 2005 to 61 % this year .","For example in Peru, where economic growth has been the highest average of 6% a year since 2002, support for democracy has risen from a low of 40% in 2005 to the best of 61% this year.",Grammatical error,"句中的「the highest average of 6% a year」表达有误，应该使用「an average of 6%, the highest」来表示「平均6%，是最高」；另外，「from a low of 40% in 2005 to the best of 61% this year」中的「the best of 61%」也不太自然，应该使用「a high of 61%」来表示支持率的高点。",36,1
"The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .","The indices have, however, been slowed by a renewed rise of the dollar, to a new highest high against the Euro, which `` puts most downward pressure on the sectors that are sensitive to the economic situation '', explained Owen Fitzpatrick from Deutsche Bank.",Realistic,这句话在语法和语义上都是正确的。句子使用了复杂的句式结构，但是逻辑清晰，没有明显的语法错误，也没有违背常识。其中，``puts most downward pressure on the sectors that are sensitive to the economic situation'' 是一个定语从句，修饰前面的名词 ``a renewed rise of the dollar''，说明了美元升值对经济敏感行业的影响。,49,0
-- `` Community involvement `` is an even worse idea .,Community involvement is an even worst idea.,Grammatical error,形容词比较级使用错误，应使用「worse」而不是「worst」。因为句子中使用了「even」，表明需要比较级形式来表示程度的增加。,11,1
"The expulsion presumably forged by two players of Real Madrid ( Xabi Alonso and Sergio Ramos ) in the game played on the 23rd of November against Ajax in European Champions League has caused rivers of ink to be written about if such behavior is or is not unsportsmanlike and if , both players should be sanctioned by UEFA .","The expulsion presumably forged by two players of Real Madrid ( Xabi Alonso and Sergio Ramos ) in the game played on the 23rd of November against Ajax in European Champions League has caused rivers of ink to be written about if such behavior is or is not more unsportsmanlike and if , both players should be sanctioned more strictly by UEFA .",Grammatical error,"句子结构复杂且存在多处语法错误。首先，'expulsion'后应使用过去分词形式表示被动语态，但'forged'不适用，应使用'was caused by'或类似的表述。其次，'rivers of ink to be written'表达不当，应为'rivers of ink have been spilled'或类似表达。再者，'if such behavior is or is not more unsportsmanlike'部分结构混乱，应简化。最后，'if, both players'中的逗号不合适，应该使用'whether'代替'if'并重新组织句子结构。",60,1
They are our version of the East bloc 's Nomenklatura and they have absolutely no wish to see anything change .,They are our version of the East bloc's Nomenklatura and they have absolutely no wish to see anything change anything.,Grammatical error,句子中的「change anything」使用了双重的不定代词，这在语法上是不恰当的。应该使用「change」后跟一个具体的内容，例如「change the status quo」或「change anything in the current situation」。此外，如果「anything」指的是前面提到的「anything change」，那么这种表达会造成语义上的混淆。正确的表达可能是「they have absolutely no wish to see anything change」或「they have absolutely no wish to see change in anything」,21,1
"The microbe does grow better on phosphorus , but showing that it can live with arsenic instead raises the possibility that a life form using arsenic could occur naturally , either elsewhere on Earth or on another planet or moon where arsenic is more common .","The microbe does grow best on phosphorus, but showing that it can live with arsenic instead raises the possibility that a life form using arsenic could occur naturally, either elsewhere on Earth or on another planet or moon where arsenic is most common.",Realistic,该句子在语法和语义上都是正确的。它表达了一个关于微生物生长条件及其对生命可能存在形式推测的科学假设。句子结构清晰，没有语法错误，且内容符合科学探索的逻辑。,46,0
"`` It turns out that studying a tragic but uncommon tumor made possible some fundamental insights about the most basic workings of cancer , `` says Samuel Broder , director of the National Cancer Institute .","It turns out that studying a tragic but uncommon tumor made possible some fundamental insights about the more basic workings of cancer, says Samuel Broder, director of the National Cancer Institute.",Realistic,这句话在语法和语义上都是正确的。句子结构清晰，主语、谓语、宾语完整，且语义表达明确，没有逻辑矛盾。,36,0
"The whole notion of `` creativity `` in education was ( and is ) part and parcel of a romantic rebellion against disciplined instruction , which was ( and is ) regarded as `` authoritarian , `` a repression and frustration of the latent talents and the wonderful , if as yet undefined , potentialities inherent in the souls of all our children .","The whole notion of `` creativity `` in education was ( and is ) part and parcel of a romantic rebellion against most disciplined instruction , which was ( and is ) regarded as `` most authoritarian , `` a repression and frustration of the latent talents and the best , if as yet undefined , potentialities inherent in the souls of all our children .",Realistic,该句子在语法和语义上都是正确的。它使用了复杂的结构来表达一个观点，但句子结构清晰，没有明显的语法错误，也没有违背常识或逻辑。,64,0
"Mr. Quinlan , 30 years old , knew he carried a damaged gene , having lost an eye to the rare tumor when he was only two months old -- after his mother had suffered the same fate when she was a baby .","Mr. Quinlan, 30 years old, knew he carried the most damaged gene, having lost an eye to the rarest tumor when he was only two months old -- after his mother had suffered the same fate when she was a baby.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，时态一致，表达了一个人的背景信息和相关的遗传病史。,44,0
"Biggest trouble was scared family who could n't get a phone line through , and spent a really horrible hour not knowing .","Bigger trouble was scared family who couldn't get a phone line through, and spent a really horrible hour not knowing.",Grammatical error,句子的结构不正确，主语和谓语之间的关系混乱。正确的表达应该是明确指出是谁感到害怕，而不是让「更大的麻烦」成为感到害怕的主体。另外，短语「get a phone line through」通常指的是电话接通，但在这里的用法不太清晰。,23,1
"This time , it just got stronger and then the building started shaking violently up and down as though it were a child 's toy block that was being tossed .","This time, it just got strongest and then the building started shaking most violently up and down as though it were a child's toy block that was being tossed.",Realistic,这句话在语法和语义上都是正确的。描述了建筑物在强烈震动下的情景，使用了比喻（toy block）来形象地说明震动之剧烈，符合逻辑和常识。,31,0
This building shook like hell and it kept getting stronger .,This building shook like hell and it kept getting strongest.,Grammatical error,句中的形容词使用错误，应该使用比较级形式。正确的表达应该是'shaking stronger'或者'strengthening'，因为句子的意思是震动在持续加强。同时，'like hell'通常用于形容程度非常高，但在这里与语法错误无关。,11,1
"Among the lot of them , not one is wrestling with good and evil , or especially intelligent or even temporarily insane .","Among the lot of them , not one is wrestling with good and evil , or more intelligent or even temporarily insane .",Grammatical error,"句中的“not one is wrestling with good and evil, or more intelligent or even temporarily insane”部分，使用了多个并列结构，但是没有使用并列连词（如“nor”）来连接，导致句子结构不清晰。此外，“even temporarily insane”部分在语义上也不太通顺，应该使用“even temporarily going insane”或者“even temporarily becoming insane”来使句子更加合理。",23,1
"Some of the most vivid bulletins came over The Well , a Sausalito , Calif. , board that is one of the liveliest outposts of the electronic underground .","Some of the more vivid bulletins came over The Well, a Sausalito, Calif., board that is one of the livelier outposts of the electronic underground.",Realistic,"该句子在语法和语义上均正确。使用了恰当的形容词比较级形式'more vivid'来修饰名词'bulletins'，并且'The Well'作为地点名词，说明了这些消息的来源。句子还提到了'Sausalito, Calif.'，给出了具体的地理位置，并且用'one of the livelier outposts'来形容这个电子地下组织的活跃程度，这在语义上是通顺且符合逻辑的。",29,0
"Ringing does become a bit of an obsession , `` admits Stephanie Pattenden , master of the band at St. Mary Abbot and one of England 's best female ringers .","Ringing does become a bit of an obsession, `` admits Stephanie Pattenden, master of the band at St. Mary Abbot and one of England's best female ringers.",Realistic,这句话在语法和语义上都是正确的。句子结构清晰，主语是Stephanie Pattenden，谓语是admits，引号内的直接引语是她的承认内容。另外，从上下文来看，这句话讲述了Stephanie Pattenden作为St. Mary Abbot乐队的主管和英格兰最优秀的女性铃声制造者之一，对铃声的痴迷。没有发现语法错误或逻辑矛盾。,31,0
"And does so without taking into account the fact that the diversity contributed by immigrants contributes to the creation of ideas and to economic growth ( a large proportion of naturalised immigrants are among American Nobel prize winners , whilst Google , Intel , Paypal , eBay and Yahoo were all founded by immigrants ) .","And does so without taking into account the fact that the diversity contributed by immigrants contributes to the creation of ideas and to the most economic growth ( a largest proportion of naturalised immigrants are among the American Nobel prize winners , whilst Google , Intel , Paypal , eBay and Yahoo were all founded by the immigrants with the most contributions ) .",Grammatical error,句子结构复杂且混乱，存在多处语法错误。首先，'does so' 指代不明确；其次，'contributes to the creation of ideas and to the most economic growth' 应该使用比较级形式 'contributes to the creation of ideas and to more economic growth'；另外，'(a largest proportion)' 应该是 '(the largest proportion)'，且 'whilst' 后面应该使用现在完成时态；最后，'immigrants with the most contributions' 表达不清，应该改为 'immigrants who have made significant contributions'。,56,1
"It also provides teachers with a superior self-definition as a `` profession , `` since they will have passed courses in educational psychology and educational philosophy .","It also provides teachers with the most superior self-definition as a `` profession , `` since they will have passed courses in educational psychology and educational philosophy .",Grammatical error,句中的`` profession ``使用了不必要的引号，并且在逗号后多了一个空格。另外，如果想要表达老师因为完成了教育心理学和教育哲学的课程而有了更优越的自我定义，那么句子的结构可以更加流畅。,27,1
"Michael Zammit Cutajar , who drafted the six-page document , boiled down a 180-page negotiation text to focus on what the U.N. 's top climate official , Yvo de Boer , described as `` the big picture . ''","Michael Zammit Cutajar, who drafted the six-page document, boiled down a 180-page negotiation text to focus on what the U.N.'s higher climate official, Yvo de Boer, described as 'a bigger picture.'",Realistic,该句子在语法和语义上都是正确的。句子使用了正确的时态和语态，并且意思表达清晰。其中，'boiled down'是一个合适的短语，用来描述将长的文件简化为更重要的要点。同时，引用了Yvo de Boer的话为句子增添了额外的信息，没有出现逻辑或常识错误。,39,0
"In the United States , retail sales have increased by 1.3 % in November , for the second month in a row , and far more than predicted .","In the United States, retail sales have increased by 1.3% in November, for the second month in a row, and far the most than predicted.",Grammatical error,句中的比较级使用不当，应该使用'more than'而不是'far the most than'。正确的表达应该是'far more than'或者仅用'more than'。,29,1
"When it was n't my turn in the balloon I followed its progress from the `` chase car , `` listening to the driver holler into a walkie-talkie .","When it wasn't my turn in the balloon I followed its best progress from the `` chase car, '' listening to the driver holler into a walkie-talkie.",Realistic,这句话在语法和语义上都是正确的。句子描述了在热气球活动期间，当不是说话者的轮次时，他/她在追踪车里通过步话机听着司机的叫喊声来关注热气球的进展。句子没有明显的语法错误，也没有违反常识或逻辑。,29,0
They belong to a group of 15 ringers -- including two octogenarians and four youngsters in training -- who drive every Sunday from church to church in a sometimes-exhausting effort to keep the bells sounding in the many belfries of East Anglia .,They belong to the best group of 15 ringers -- including two octogenarians and four youngsters in training -- who drive every Sunday from church to church in a sometimes-exhausting effort to keep the bells sounding in the many belfries of East Anglia.,Realistic,该句子在语法和语义上都是正确的。它使用了恰当的时态和词汇，清晰地表达了意思，没有逻辑上的矛盾或违反常识。,43,0
"Key speakers at the social exclusion conference were ( left to right ) Cristina Louro , Employment , Industrial Relations and Social Affairs Directorate , European Commission Fernando Gomes , a high degree of Committee of the Regions Barbara Weiler , Member of the European Parliament José Maria Gil-Robles , Vice-President , European Parliament and John Carroll , Economic and Social Committee .","Key speakers at the social exclusion conference were ( left to right ) Cristina Louro , Employment , Industrial Relations and Social Affairs Directorate , European Commission Fernando Gomes , the highest degree of Committee of the Regions Barbara Weiler , Member of the European Parliament José Maria Gil-Robles , Vice-President , European Parliament and John Carroll , Economic and Social Committee .",Grammatical error,该句子在列举人名时，使用了逗号来分隔，但是没有在列举项之间使用并列连词（如 'and'），这在英语中列举多个项目时是不标准的。此外，'left to right' 通常需要用括号或者破折号来标示，而不是直接放在句子中。,63,1
Eventually we came to rest in a soggy patch of field where we had the exquisite pleasure of scrambling out of the basket into the mud while the French half of our ballooning tag team scrambled in .,Eventually we came to rest in the soggiest patch of field where we had the exquisitest pleasure of scrambling out of the basket into the mud while the French half of our ballooning tag team scrambled in .,Realistic,该句子在语法和语义上都是正确的。使用了形容词比较级 'soggiest' 来描述 'patch of field'，表达了在泥泞的草地中最湿的部分。同时，'exquisitest' 是 'exquisite' 的非正式比较级形式，用于强调感受的强烈。虽然 'exquisitest' 不是标准英语，但在口语和非正式文本中可以接受。整个句子描述了一个具体的场景，没有明显的逻辑或常识错误。,38,0
"The trial judge , Jon C. Blue of State Superior Court , tersely rejected the claims in a ruling last week , saying that the news media were `` carefully controlled '' and that there was no evidence the jury was driven by passion .","The trial judge, Jon C. Blue of State Superior Court, tersely rejected the claims in a ruling last week, saying that the news media were ""most carefully controlled"" and that there was no evidence the jury was driven by the most passion.",Grammatical error,句子中存在一些语法问题。首先，'the most passion' 应该是 'the most passionate'，因为此处需要一个形容词来修饰名词 'jury'。其次，'tersely rejected the claims in a ruling last week' 这部分表达略显拗口，可以简化为 'rejected the claims tersely in a ruling last week'。另外，如果 'most carefully controlled' 意指媒体受到严格控制，那么这个表达可能会引起语义上的混淆，因为通常不会说 'most carefully controlled' 来描述媒体的控制程度，但这不是语法错误。,45,1
"For months the Johns Hopkins researchers , using gene probes , experimentally crawled down the length of chromosome 17 , looking for the smallest common bit of genetic material lost in all tumor cells .","For months the Johns Hopkins researchers, using gene probes, experimentally crawled down the length of chromosome 17, looking for the smallest common bit of genetic material lost in all tumor cells.",Realistic,该句子在语法和语义上都是正确的。句子使用了形象的语言描述研究人员使用基因探针在染色体17上寻找所有肿瘤细胞中丢失的最小共有遗传物质的过程，没有发现明显的语法错误，也没有违背常识或逻辑矛盾。,35,0
"Forged by a U.N. ad-hoc working group , the text is silent on how much money rich countries would give poor ones to cope with global warming over the short and long term .","Forged by a U.N. ad-hoc working group, the text is silent on how much money richer countries would give poorer ones to cope with global warming over the short and long term.",Realistic,该句子在语法和语义上均正确。句子使用了被动语态，表达了联合国临时工作小组制定的文本没有明确说明富裕国家将向贫穷国家提供多少资金以应对短期和长期的全球变暖问题。句子结构清晰，表达的意思符合逻辑和实际情况。,34,0
"Unskilled immigrants work in sectors , which do not attract local labor and the most highly skilled ones in dynamic sectors where training does is not linked to offers of employment .","Unskilled immigrants work in sectors, which do not attract local labor and the more highly skilled ones in dynamic sectors where training is not linked to better offers of employment.",Realistic,该句子在语法和语义上都是正确的。它正确地描述了非技术移民和技能较高的移民在不同行业的工作情况，并没有违反常识或逻辑。句子使用了正确的相对从句结构，并且表达了两种不同类型的劳动力市场现象。,32,0
"While this theory is exceedingly simple , it appears to explain several things .","While this theory is very simple, it appears to explain several things.",Realistic,句子在语法和语义上都是正确的。While引导的让步状语从句表明了一种对比，主句中的‘it appears to explain several things’说明了理论虽然简单，但似乎能够解释很多事情，这在逻辑上是通顺的。,14,0
