sentence,mut_sentence,check,reason,tokens.num,mut.error
"Mr. Quinlan , 30 years old , knew he carried a damaged gene , having lost an eye to the rare tumor when he was only two months old -- after his mother had suffered the same fate when she was a baby .","Mr. Quinlan, 30 years old, knew he carried a damaged gene, having gained an eye from the rare tumor when he was only two months old -- after his mother had suffered the same fate when she was a baby.",Realistic,该句子在语法和语义上都是正确的。句子描述了一个人知道自己携带受损基因的情况，并且提到了他和他母亲都遭受了同一种罕见肿瘤的经历。句子使用了正确的时态和语法结构，没有逻辑上的矛盾或违反常识。,44,0
The stranger was hooked .,The stranger was uninterested.,Realistic,句子'The stranger was uninterested.'在语法上是正确的，使用了过去时态，表达了陌生人不感兴趣的状态，语义上也没有问题，符合常识。,5,0
Deutsche Bank pays multi-million pound fine in the USA,Deutsche Bank pays single-digit pound fine in the USA,Realistic,句子在语法和语义上没有明显错误。句子描述的是德意志银行在美国支付了数额为个位数的英镑罚款，这种情况在现实中是有可能发生的，尽管罚款数额可能通常较大，但这里并未违反常识或逻辑。,9,0
"Immigration policy under Nicolas Sarkozy was criticised from various aspects a congestion of police , legal and administrative services subjected to a policy of numbers and the compatibility of that policy with the self-proclaimed status of the country as the country of French human rights .","Immigration policy under Nicolas Sarkozy was praised from various aspects a congestion of police, legal and administrative services subjected to a policy of numbers and the compatibility of that policy with the self-proclaimed status of the country as the country of French human rights.",Grammatical error,"句子结构复杂且混乱，存在多个语法问题。首先，'praised from various aspects' 应该是 'praised for various aspects' 或 'praised from various angles'。其次，'a congestion of police, legal and administrative services' 这个短语在这里使用不当，应该是 'congestion in police, legal, and administrative services'。再者，'subjected to a policy of numbers' 语义上不清晰，可能应该是 'subjected to a policy based on numbers' 或 'subjected to quantitative policy measures'。最后，'the self-proclaimed status of the country as the country of French human rights' 这个表达方式有些拗口，可以简化为 'the country’s self-proclaimed status as a protector of French human rights'。",46,1
"His doubts stemmed from the fact that several years earlier a Princeton University researcher , Arnold Levine , had found in experiments with mice that a gene called p53 could transform normal cells into cancerous ones .","His doubts stemmed from the fact that several years earlier a Princeton University researcher, Arnold Levine, had found in experiments with mice that a gene called p53 could transform abnormal cells into cancerous ones.",Realistic,该句子在语法和语义上均正确。句子结构清晰，时态和语态使用得当，表达了一个合理的科学发现过程，没有违反常识或逻辑矛盾。,37,0
"For only the second time since the polls began , more respondents across Latin America as a whole cite crime , rather than unemployment , as the most important problem facing their country ( see chart 5 ) .","For only the second time since the polls began, more respondents across Latin America as a whole cite crime, rather than employment, as the most important problem facing their country (see chart 5).",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了恰当的时态和词汇，表达了民意调查的结果，没有违反常识或逻辑。,39,0
"Equally important , the initial discovery of the gene that controls retinal cell growth , made by a Boston doctor named Thaddeus Dryja , has opened a field of cancer study , which in recent months has exploded .","Equally important, the final discovery of the gene that controls retinal cell growth, made by a Boston doctor named Thaddeus Dryja, has opened a field of cancer study, which in recent months has exploded.",Realistic,该句子在语法和语义上都是正确的。主语、谓语、宾语完整，并且使用了合适的形容词短语和定语从句。句子的内容讲述了波士顿医生Thaddeus Dryja对控制视网膜细胞生长的基因的最终发现，以及这一发现如何开启了一个癌症研究领域，并且这个领域最近几个月有了爆炸性的进展，这在科学研究中是一个合理的陈述。,39,0
"No one speaks , and the snaking of the ropes seems to make as much sound as the bells themselves , muffled by the ceiling .","No one speaks , and the snaking of the ropes seems to make as silent sound as the bells themselves , muffled by the ceiling .",Grammatical error,句子中存在语法错误。首先，逗号后的'speaks'应该有动词的延续形式，如'speaking'；其次，'the snawking of the ropes'应该是'the creaking of the ropes'，因为'snawking'通常指鸟叫声，不符合上下文；最后，'as silent sound'应该是'as silent a sound'，以保持比较的平行结构。,26,1
He 'd have to start going to some of the other places again .,He'd have to stop going to some of the other places again.,Grammatical error,句中的'd have to表明了对过去某个情况的假设或推测，但后面的'again'通常用于指过去已经发生过的动作再次发生。这里造成了时态上的混淆，因为如果动作在过去已经停止过，那么应该使用过去完成时。另外，'some of the other places'这个表达也可能让人感到含糊，应该具体说明是哪些地方。,14,1
"But experience shows that in reality immigrants are much more complementary to , rather than replacements of , local labor , exercising trades in which there is a shortage of local labor .","But experience shows that in reality immigrants are much more supplementary to, rather than replacements of, local labor, exercising trades in which there is a shortage of local labor.",Realistic,该句子在语法和语义上都是正确的。句子使用了正确的时态和语态，表达的意思是移民实际上是当地劳动力的补充而不是替代，并且在当地劳动力短缺的行业中工作，这符合现实情况和逻辑。,33,0
"The discovery `` suddenly puts an obscure gene right in the cockpit of cancer formation , `` says Robert Weinberg , a leader in cancer-gene research at Whitehead Institute in Cambridge , Mass .","The discovery suddenly puts a prominent gene right in the cockpit of cancer formation, says Robert Weinberg, a leader in cancer-gene research at Whitehead Institute in Cambridge, Mass.",Realistic,这句话在语法和语义上都是正确的。使用了比喻的修辞手法，将基因置于癌症形成的「驾驶舱」中，形象地说明了这个基因在癌症形成过程中的重要性。句子结构清晰，符合英文语法规则，没有逻辑上的矛盾或违背常识。,34,0
I believe in returning favors .,I doubt in returning favors.,Grammatical error,The phrase 'doubt in returning favors' is grammatically incorrect. The correct phrase should be 'doubt about returning favors' or simply 'doubt in returning the favor'. The preposition 'in' is not commonly used in this context.,6,1
"But his new-found buddy had matched him drink for drink until he lost count , and the man 's eyes were still clear .","But his new-found buddy had matched him drink for drink until he found count, and the man's eyes were still clear.",Grammatical error,句中的短语'matched him drink for drink'在语法上没有错误，但是'found count'这一短语使用不当，可能是想表达'lost count'，意为'无法计数，数不清'。另外，'the man's eyes were still clear'在语义上可能是在描述这个人并未因饮酒而眼神迷离，但是和前半句的搭配在逻辑上略显突兀，建议改为更常见的表达。,24,1
"He says the neighbors complain , but I do n't believe it .","He says the neighbors praise, but I don't believe it.",Grammatical error,句子中的动词 'praise' 应该使用其完整形式 'praise him' 或 'praise his actions' 等，以保持句子的完整性和清晰性。,13,1
"Mr. Kristol , an American Enterprise Institute fellow , co-edits The Public Interest and publishes The National Interest .","Mr. Kristol, an American Enterprise Institute fellow, edits alone The Public Interest and publishes The National Interest.",Grammatical error,"The phrase 'alone The Public Interest' is grammatically incorrect. The correct preposition to use with 'alone' in this context is 'on' or 'by himself', and the definite article 'The' should not be immediately adjacent to 'alone'. Additionally, the sentence structure could be improved for clarity.",19,1
You can set several graphs on the same view .,You can set several graphs on the different view.,Grammatical error,句中的'on the different view'表达不恰当，应该使用'in different views'或者'on different views'来表示在不同的视角或视图中设置多个图表。,10,1
State-owned China National Petroleum Corporation bid on more contracts than any other company and walked away with large stakes in contracts for two major fields .,State-owned China National Petroleum Corporation bid on less contracts than any other company and walked away with large stakes in contracts for two major fields.,Counterintuitive,句子中的“bid on less contracts than any other company”与“walked away with large stakes in contracts”在逻辑上存在矛盾。如果中国石油天然气集团公司投标的合同比任何其他公司都少，那么按照常理，它获得的主要合同利益应该也相对较少，而不是“large stakes in contracts”。这里的描述不符合通常的商业逻辑。,26,1
With a pilot who speaks no English .,With a pilot who speaks some English.,Grammatical error,这个句子缺少主语和谓语，因此不完整。它看起来像是一个从句或者短语，需要依附于一个完整的句子中。例如，它可能是这个完整句子的一部分：'We are flying with a pilot who speaks some English.',8,1
"Fifth , the theory may provide at least a partial reason for why ticket splitting has been particularly pronounced in the South .","Fifth, the theory may provide at least a partial reason for why ticket splitting has been particularly muted in the South.",Realistic,该句子在语法和语义上均正确。'Fifth'作为开头，可能是在列举事项中的第五点。'ticket splitting'指的是选民在不同选举中分别投票给不同政党的行为。'particularly muted in the South'意味着这种行为在南方特别不常见或较少发生，这在语义上是通顺的，并没有违反常识或逻辑。,23,0
"In races for the White House , a voter 's incentive , at the margin , is to lean Republican .","In races for the White House, a voter's incentive, at the margin, is to lean Democrat.",Realistic,这句话在语法上是正确的，且语义上表达了一个观点，即在美国总统选举中，边缘选民倾向于支持民主党。这种表达方式在讨论政治倾向和选举行为时是合理的。,21,0
Bill and Bonnie Quinlan are among the first beneficiaries of the new findings .,Bill and Bonnie Quinlan are outside the first beneficiaries of the new findings.,Grammatical error,句中的“outside”在此上下文中使用不当，应该使用“not”来表达“不是第一受益者”的意思。正确的表达应该是「Bill and Bonnie Quinlan are not the first beneficiaries of the new findings.」,14,1
The bank overstretched at the height of the financial crisis by taking over the investment bank Merrill Lynch .,The bank understated at the height of the financial crisis by taking over the investment bank Merrill Lynch.,Grammatical error,句中的动词短语使用不当，'understated' 通常指低估或轻描淡写，不符合句子描述的情境。应该使用表示收购或合并的动词，如 'took over' 或 'acquired'。另外，'at the height of' 通常用来描述某事发生时的顶峰或高潮期。,19,1
"Also , the treatment of vomiting should only be together with other supportive measure or other veterinary therapy while addressing the underlying causes of the vomiting .","Also, the treatment of vomiting should only be separate from other supportive measure or other veterinary therapy while addressing the underlying causes of the vomiting.",Grammatical error,句中的'treatment of vomiting should only be separate from'存在语法错误，应该使用'separated from'来表示治疗与其他措施或疗法分开进行。此外，'while addressing the underlying causes of the vomiting'这个短语的使用也有些不清晰，可以改为'while also addressing...'来提高句子的流畅性。,27,1
"When they found it last winter , Dr. Vogelstein was dubious that the search was over .","When they found it last winter, Dr. Vogelstein was confident that the search was over.",Realistic,句子在语法和语义上都是正确的。主语Dr. Vogelstein和谓语was confident之间是逻辑上的一致，且从句when they found it last winter提供了时间背景，整个句子表达清晰，没有语法错误或逻辑矛盾。,17,0
It must have been the sort of look that can call a bluff without saying a word .,It must have been the unsuitable of look that can call a bluff without saying a word.,Grammatical error,句中存在语法错误，'the unsuitable of look' 应该是 'the unsuitable look' 或 'an unsuitable look'。另外，'call a bluff' 通常需要主语能够进行此行为，但这里的主语 'it' 指代不明，且与 'look' 的搭配不太恰当。,18,1
"`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .","That makes it very normal, though it falls short of being some form of truly ` alien ' life, '' commented Paul C. W. Davies of Arizona State University, a co-author of the report appearing in Thursday's online edition of the journal Science.",Realistic,这句话在语法和语义上都是正确的。它表达了一个观点，使用了合适的引语和逗号分隔的非限定性插入语，并且没有逻辑上的矛盾。,49,0
It was an audacious claim .,It was a timid claim.,Realistic,句子'It was a timid claim.'在语法上是正确的，'timid'用来形容'claim'意味着这是一个畏缩的、不够自信的主张或要求，语义上也是合理的。,6,0
It contains the active substance pemetrexed .,It contains the inactive substance pemetrexed.,Realistic,句子'It contains the inactive substance pemetrexed.'在语法和语义上都是正确的。'It'指代某个产品或物质，'contains'表明包含，'inactive substance'指未激活或不起作用的物质，'pemetrexed'是一个具体的物质名称。整个句子表达了一个事实，没有语法错误，也没有违反常识或逻辑。,7,0
"But the researchers found that the bacteria , discovered in Mono Lake , Calif. , is able to continue to grow after substituting arsenic for phosphorus .","But the researchers found that the bacteria, discovered in Mono Lake, Calif., is unable to continue to grow after substituting arsenic for phosphorus.",Realistic,这句话在语法和语义上都是正确的。主语和谓语搭配得当，并且句子的内容符合科学研究的可能性。,27,0
"I would predict that within a short time most of them would find Thunderbird a satisfactory substitute for Chivas Regal and that their `` normal `` phobias , anxieties , depressions and substance abuse would increase dramatically .","I would predict that within a long time most of them would find Thunderbird a satisfactory substitute for Chivas Regal and that their `` normal `` phobias, anxieties, depressions and substance abuse would increase dramatically.",Realistic,这句话在语法和语义上都是正确的。它表达了一个预测，即随着时间的推移，大多数人会认为Thunderbird是Chivas Regal的一个令人满意的替代品，并且他们的‘正常’恐惧症、焦虑、抑郁和物质滥用会显著增加。这句话没有明显的语法错误，也没有违反常识或逻辑。,38,0
"There are many successful schools scattered throughout this nation , some of them in the poorest of ghettos , and they are all sending us the same message .","There are many unsuccessful schools scattered throughout this nation, some of them in the poorest of ghettos, and they are all sending us the same message.",Realistic,句子在语法和语义上都是正确的。主语和谓语搭配合理，句子表达了一个关于全国各地存在的不成功学校的观点，并且没有逻辑上的矛盾或违反常识。,29,0
"Two years ago , the Rev. Jeremy Hummerstone , vicar of Great Torrington , Devon , got so fed up with ringers who did n't attend service he sacked the entire band ; the ringers promptly set up a picket line in protest .","Two years ago, the Rev. Jeremy Hummerstone, vicar of Great Torrington, Devon, got so pleased with ringers who didn't attend service he sacked the entire band; the ringers promptly set up a picket line in protest.",Realistic,该句子在语法和语义上都是正确的。句子描述了一个具体的事件，使用了合适的时态和词汇，没有明显的语法错误，也没有违反常识或逻辑。,45,0
"In a well-known detective-story involving church bells , English novelist Dorothy L. Sayers described ringing as a `` passion that finds its satisfaction in mathematical completeness and mechanical perfection . ``","In a well-known detective-story involving church bells, English novelist Dorothy L. Sayers described ringing as a ``indifference that finds its satisfaction in mathematical completeness and mechanical perfection.''",Grammatical error,在描述ringing时，使用了不正确的冠词``a ``，应该使用定冠词``the``来指代特定的``indifference``。此外，引号的使用也不标准，应该使用“”而不是``。,31,1
"To the extent that the primary duty of personal staff involves local benefit-seeking , this indicates that political philosophy leads congressional Republicans to pay less attention to narrow constituent concerns .","To the extent that the primary duty of personal staff involves local benefit-seeking, this indicates that political philosophy leads congressional Republicans to pay more attention to narrow constituent concerns.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了正确的从句和短语，表达了政治哲学如何影响国会共和党人对狭隘选区关注的观点。,31,0
`` Arsenic is toxic mainly because its chemical behavior is so similar to that of phosphorus . '',Arsenic is harmless mainly because its chemical behavior is so different to that of phosphorus.,Counterintuitive,砷（Arsenic）是有毒的，与磷（phosphorus）不同，它的化学行为并不会使其无害。这句话在语义上违反了科学事实和生活常识。,18,1
"^ , ** : Power , you can use them both .","Power, you cannot use them both.",Grammatical error,"句中的'them'应该替换为'they'来指代前面的'Power'。正确的表达应该是'Power, you cannot use them both'改为'Power, you cannot use them both'。此外，如果句子意图表达的是无法同时使用两种力量，那么应该有更清晰的上下文来支持这一含义。",13,1
"As a matter of fact , he would n't have cared at all if the guy had been hit .","As a matter of fact, he would n't have ignored at all if the guy had been hit.",Grammatical error,句中的'ignored at all'使用不当，应去掉'at all'或者使用'would not have ignored'的过去完成时态形式。正确的表达应为'he would not have ignored him at all if...'或'he would not have ignored him if...',20,1
If you want to use a typical f(x) function it is not necessary to specify it .,If you want to use an atypical f(x) function it is not necessary to specify it.,Realistic,这句话在语法和语义上都是正确的。'atypical f(x) function'指的是一个非典型的函数，句子表达的意思是，如果你想使用这样的函数，不一定需要明确指定它，这在数学或编程的语境中是合理的。,20,0
He said that one of the computers took a three-foot trip sliding across the floor .,He said that one of the computers took a three-foot fall sliding across the floor.,Realistic,这句话在语法和语义上都是正确的。主语和谓语搭配合理，描述了一个电脑从一定高度滑落的事件，没有明显的语法错误，也没有违反常识。,16,0
When the balloon is cruising along at a steady altitude there is little sense of motion .,When the balloon is cruising along at an unsteady altitude there is little sense of motion.,Counterintuitive,句子描述了一个矛盾的情况。如果气球在飞行时高度不稳定（unsteady altitude），那么乘客应该能够感受到明显的运动（sense of motion），而不是几乎没有运动感。,17,1
"The Ticos players , however , have a limited international experience in an area such as CONCACAF , which is considered the lowest level within FIFA","The Ticos players, however, have an extensive international experience in an area such as CONCACAF, which is considered the lowest level within FIFA",Grammatical error,句中的定冠词'an'应改为定冠词'the'，因为此处特指'CONCACAF'这个区域。另外，'Ticos players'如果指的是哥斯达黎加国家足球队的球员，通常不需要复数形式，因为'Ticos'本身已经是复数概念。,26,1
"Phil decided to stay a little longer , and as time passed it seemed as if the strange little man had never been there , but for the other glass on the table .","Phil decided to stay a little shorter, and as time passed it seemed as if the strange little man had never been there, but for the other glass on the table.",Realistic,这句话在语法和语义上都是正确的。它表达了一个场景，Phil决定缩短他的停留时间，随着时间的流逝，那个奇怪的小个子男人好像从未出现过，除了桌上多出的那个杯子提示了他的存在。这句话没有明显的语法错误，也没有违反常识或逻辑。,34,0
"And it provides a range of options for the key questions , including how developed and major emerging economies would cut their carbon output , and what would be the upper limit of global temperature rise that policymakers would be willing to tolerate .","And it provides a range of options for the key questions, including how developed and minor emerging economies would cut their carbon output, and what would be the upper limit of global temperature rise that policymakers would be willing to tolerate.",Realistic,该句子在语法和语义上都是正确的。它提出了关于不同经济体减少碳排放和决策者能够容忍的全球温度上升上限的问题，这些问题在讨论气候变化的背景下是合理且相关的。句子结构清晰，没有语法错误，表达的意思也符合现实情况和逻辑。,44,0
Dr. Minna believes people who inherit a defective gene somewhere on one of their two copies of chromosome 3 are especially prone to lung cancer .,Dr. Minna believes people who inherit a normal gene somewhere on one of their two copies of chromosome 3 are especially prone to lung cancer.,Grammatical error,句中的“inherit a normal gene”在语义上存在混淆，因为通常“normal”意味着健康或无风险的，但在这里如果是指易感性的话，应该使用“susceptibility gene”或“a gene that increases the risk”。另外，“especially prone to lung cancer”应该指的是相对于其他人，而不是因为拥有正常基因。语法上，可以更清晰地表达这个意思。,26,1
"Skilled ringers use their wrists to advance or retard the next swing , so that one bell can swap places with another in the following change .","Skilled ringers use their wrists to retard or advance the next swing, so that one bell can swap places with another in the following change.",Realistic,句子在语法和语义上都是正确的。'Skilled ringers'指熟练的铃铛操作者，'use their wrists to retard or advance the next swing'表示他们通过手腕控制铃铛的摆动速度，'so that one bell can swap places with another in the following change'说明了这样做的目的是为了在接下来的变化中让一个铃铛与另一个交换位置，这在铃声编排中是合理的。,27,0
"Most balloonists seldom go higher than 2,000 feet and most average a leisurely 5-10 miles an hour .","Most balloonists often go higher than 2,000 feet and most average a leisurely 5-10 miles an hour.",Realistic,该句子在语法和语义上都是正确的。它表达了一个关于热气球飞行的一般事实，即大多数热气球飞行者会飞到2000英尺以上，并且平均飞行速度为每小时5-10英里，这符合热气球飞行的实际情况。,18,0
It is given once every three weeks as an intravenous infusion lasting 10 minutes .,It is given once none three weeks as an intravenous infusion lasting 10 minutes.,Grammatical error,The phrase 'once none three weeks' is not grammatically correct. It should be 'once every three weeks' or 'every three weeks'.,15,1
The least .,The most.,Grammatical error,句子不完整，缺少主语和谓语，无法表达明确的含义。,3,1
Only a few books fell in the reading room .,Only a few books rose in the reading room.,Grammatical error,The verb 'rose' is not appropriate for describing books in this context. A more suitable verb would be 'were' or 'lay' to indicate that the books were present in the reading room.,10,1
"Locally elected school boards , especially in our larger cities , become the prey of ambitious , generally corrupt , and invariably demagogic local politicians or would-be politicians .","Locally elected school boards, especially in our smaller cities, become the prey of ambitious, generally corrupt, and invariably demagogic local politicians or would-be politicians.",Realistic,该句子在语法和语义上都是正确的。句子使用了恰当的词汇和语法结构，表达了作者的观点，即地方选举产生的学校委员会在小城市中往往成为有野心、通常腐败且总是煽动民情的当地政治家或准政治家的牺牲品。这个观点没有违反常识，也没有逻辑上的矛盾。,29,0
American education 's future will be determined by the degree to which we -- all of us -- allow this common sense to prevail over the illusions that we also share .,American education's future will be determined by the degree to which we -- all of us -- allow this common sense to prevail over the realities that we also share.,Realistic,这句话在语法和语义上都是正确的。它使用了正确的时态和语态，表达了一个观点，即美国教育的未来将取决于我们是否能让常识战胜我们所面对的现实。句子结构清晰，没有明显的语法错误，也没有违反常识或逻辑。,32,0
"Numerous other scandals , among them the ones at HUD , have the same characteristics as Wedtech .","Few other scandals , among them the ones at HUD , have the same characteristics as Wedtech .",Realistic,该句子在语法和语义上都是正确的。使用了比较结构，表达了与其他丑闻相比，Wedtech事件具有相似特点的意思。,18,0
Haney felt a twinge of annoyance when he heard the now familiar line again .,Haney felt a twinge of pleasure when he heard the now familiar line again.,Realistic,句子在语法和语义上都是正确的。'Haney felt a twinge of pleasure when he heard the now familiar line again.'这句话中，主语Haney与谓语felt搭配合理，表达了Haney在再次听到熟悉的话语时感到了一丝愉悦的情感，符合常理和语言习惯。,15,0
