sentence,mut_sentence,check,reason,tokens.num,mut.error
"At first , we were unfazed .","At first, unfazed were we.",Grammatical error,句子的语序不正确。在英语中，通常主语应该在谓语动词之前。正确的表达应该是'We were unfazed at first.',7,1
"Although a GOP president may limit local benefits to the voter 's particular district/state , such a president is also likely to be more effective at preventing other districts/states and their legislators from bringing home the local benefits .","Although a GOP president may limit local benefits to the particular district/state of the voter, more effective is such a president also likely to be at preventing other districts/states and their legislators from bringing home local benefits.",Grammatical error,句子的结构较为复杂，导致理解上的困难。此外，使用了不恰当的比较结构。在这个句子中，‘more effective is such a president also likely to be’这一部分语法上不正确，应该使用‘such a president is also likely to be more effective’。这样修改后，句子在语法上会更加通顺。,39,1
"This time , it just got stronger and then the building started shaking violently up and down as though it were a child 's toy block that was being tossed .","This time, it just got stronger, and then started the building shaking violently up and down as though it were a child's toy block that was being tossed.",Grammatical error,句子的结构有些混乱，'and then started the building shaking'部分语法上不正确，应该使用过去分词形式来描述伴随状态，例如'started with the building shaking'或者使用其他更合适的结构。此外，'as though it were a child's toy block that was being tossed'中的'that was being tossed'也可以简化为'that was tossed'，使句子更加流畅。,31,1
"It 's not that we do not know how to , because we do .",It's not that we do not know how to; because we do.,Grammatical error,"句子的结构不够清晰，使用了两个不同的语法结构导致混乱。""It's not that..."" 通常后面会跟一个否定形式的从句，但这里后面直接跟了一个肯定形式的 ""because we do""，造成了语法上的不协调。正确的表达应该是 ""It's not that we don't know how to; it's that we do."" 或者 ""It's not that we don't know how to, because we actually do.""",15,1
Then a wild thought ran circles through his clouded brain .,Then through his clouded brain ran a wild thought circles.,need check,need check,11,1
"Ten shirt-sleeved ringers stand in a circle , one foot ahead of the other in a prize-fighter 's stance , each pulling a rope that disappears through a small hole in the high ceiling of the ringing chamber .","In a circle stand ten shirt-sleeved ringers, one foot ahead of the other in a prize-fighter's stance, each pulling a rope that disappears through a small hole in the high ceiling of the ringing chamber.",Realistic,该句子在语法和语义上都是正确的。它使用了形象生动的描写，描述了一个场景：十个人穿着短袖，站在一个圆圈里，模仿拳击手的站姿，每个人拉着一根绳子，绳子消失在铃声室的高天花板上的小洞里。句子没有语法错误，也没有违反常识或逻辑。,39,0
"Also , the treatment of vomiting should only be together with other supportive measure or other veterinary therapy while addressing the underlying causes of the vomiting .","Also , together with other supportive measure or other veterinary therapy should the treatment of vomiting be while addressing the underlying causes of the vomiting.",Grammatical error,句子的结构不正确，使用了不恰当的倒装结构。正确的句子应该使用正常的语序，并且需要明确指出治疗呕吐的措施或兽医疗法。此外，'Also'的位置和用法在这个句子中也不恰当。,27,1
It will be a long time before anything else will be on offer in Iraq .,Before anything else will be on offer in Iraq will it be a long time.,Grammatical error,句子的结构不正确，主语和谓语之间的关系不清晰，且使用了将来时态的被动语态，这在语境中显得不恰当。正确的表达应该是明确主语和谓语的关系，并使用合适的时态。例如，可以改为：'It will be a long time before anything else is offered in Iraq.',16,1
"The tumor , he suggested , developed when the second , normal copy also was damaged .","He suggested the tumor developed when also the second, normal copy was damaged.",Grammatical error,"句中的「when also the second, normal copy was damaged」部分语法结构不正确，应该使用「when the second, normal copy was also damaged」来保持句子的流畅性和正确的语法结构。此外，「also」通常不放在「when」这样的时间状语前面。",17,1
"It also provides teachers with a superior self-definition as a `` profession , `` since they will have passed courses in educational psychology and educational philosophy .","It also provides a superior self-definition as a `` profession '' to teachers, since they will have passed courses in educational psychology and philosophy, educational.",Grammatical error,"句子结构不完整，存在逗号使用错误，以及可能的词汇拼写错误。``educational.'' 后面应该是完整的句子或者去除句号。另外，``as a ``profession'''' 中的双引号使用不一致，应该保持一致。正确的表达应该是 ``as a 'profession' to teachers,'' 或者 ``as the 'profession' to teachers,'' 并且在 ``educational psychology and philosophy'' 后面应该有适当的连接词或者结构来使句子完整。",27,1
The jurors were not sequestered .,Not were the jurors sequestered.,Grammatical error,句子的倒装结构使用不当。正常语序应为 'The jurors were not sequestered.' 当句首为否定副词（如 not）时，通常不需要倒装。,6,1
"`` Guess I ca n't think of anyone , Pete .","Guess, Pete, I can't think of anyone.",Realistic,这句话是一个简单的口语表达，通常用于表示说话者无法想起任何人或事物。在语法和语义上，这句话没有明显的错误，可以理解为说话者在猜测或思考时表示自己想不出任何人。,11,0
That 's usually how long it takes for the temblors to pass .,That's usually how long it takes for temblors to pass.,Realistic,句子在语法和语义上都是正确的。'That's usually how long it takes for temblors to pass.'这句话表明了地震波通常持续的时间，语法结构正确，语义清晰。,13,0
"Some time before midnight he returned to his apartment and hit the sack , putting the whole incident out of mind before he fell asleep .","Before midnight, he returned to his apartment and hit the sack, the whole incident out of mind putting before he fell asleep.",Grammatical error,句子的结构不正确，'the whole incident out of mind putting'部分语法上不完整，应该是'putting the whole incident out of mind'。此外，这个表达方式也不太自然，通常我们会说'shifted the whole incident out of his mind'或'put the whole incident out of his mind'。,26,1
He had already quite forgotten about him .,Quite forgotten about him had he already.,Grammatical error,句子的语序不正确。在英语中，助动词或情态动词通常位于主语之后，这里应该使用正常语序。正确的句子应该是：He had quite forgotten about him already.,8,1
"But many others have fallen through cracks in the economy into the grim , brutal world of our city streets .","But through cracks in the economy have many others fallen into the grim, brutal world of our city streets.",Grammatical error,句子的结构不正确。正常情况下，应该使用「have many others fallen through cracks in the economy」这样的结构，而不是「through cracks in the economy have many others fallen」。此外，这样的倒装通常用于强调，但在这里使用不太恰当。,21,1
"But if the genes are damaged -- perhaps by radiation , a chemical or through a chance accident in cell division -- their growth-suppressing proteins no longer work , and cells normally under control turn malignant .","But if damaged are the genes -- perhaps by radiation, a chemical, or in cell division by a chance accident -- no longer do their growth-suppressing proteins work, and malignant turn cells normally under control.",Grammatical error,句子的语法结构有误。首先，'if damaged are the genes' 应该是 'if the genes are damaged'，以保持主谓一致。其次，'malignant turn cells normally under control' 应该是 'cells turn malignant and are no longer under control'，以保持语义清晰和语法正确。,37,1
"`` We are happy to have resolved the issue without the parties going to court , '' said a Deutsche Bank spokesman in New York .","Happy are we to have resolved the issue without the parties going to court, '' said a Deutsche Bank spokesman in New York.",Realistic,这句话在语法和语义上都是正确的。使用了虚拟语气的倒装结构，这在英语中是表达庆幸或满意情绪的一种方式。句子表达了德意志银行发言人对于问题得到解决且无需诉诸法庭的满意之情，符合逻辑和常识。,26,0
Study after study -- the most recent from the Brookings Institution -- tells us that the best schools are those that are free of outside interference and are governed by a powerful head .,Study after study -- the most recent from the Brookings Institution -- tells us that those which are free of outside interference and governed by a powerful head are the best schools.,Realistic,这句话在语法和语义上都是正确的。它使用了正确的时态和结构，表达了研究发现的结论，即没有外部干扰并由强有力的领导管理的学校是最佳的学校。这个结论并不违反常识，而是反映了教育研究中的一个常见观点。,34,0
State-owned China National Petroleum Corporation bid on more contracts than any other company and walked away with large stakes in contracts for two major fields .,"More contracts were bid on by the State-owned China National Petroleum Corporation than by any other company, and it walked away with large stakes in the contracts for two major fields.",Realistic,这句话在语法和语义上都是正确的。句子使用了比较级结构来表明中国国家石油公司参与的竞标数量超过了其他任何公司，并且使用了动词短语'walked away with'来表示该公司成功地获得了两个主要油田合同的大部分份额，这符合商业竞标的常规表达方式。,26,0
"First , economists James Bennett and Thomas DiLorenzo find that GOP senators turn back roughly 10 % more of their allocated personal staff budgets than Democrats do .","First, James Bennett and Thomas DiLorenzo, economists, find that roughly 10% more of their allocated personal staff budgets are turned back by GOP senators than by Democrats.",Realistic,该句子在语法和语义上都是正确的。句子使用了比较结构，表达了经济学家James Bennett和Thomas DiLorenzo的发现，即共和党参议员比民主党参议员多退回了大约10%的个人职员预算。句子结构清晰，没有语法错误，且内容符合逻辑，没有违反常识。,28,0
The bond market has fallen .,Has the bond market fallen?,Realistic,句子在语法和语义上都是正确的。这是一个一般疑问句，询问债券市场是否下跌，符合英语语法结构。,6,0
"Brazil 's strong economic performance and the popularity of its outgoing president , Luiz Inácio Lula da Silva , is reflected in a widely shared sense of progress .","In a widely shared sense of progress is reflected Brazil's strong economic performance and the popularity of its outgoing president, Luiz Inácio Lula da Silva.",Grammatical error,"句子的结构不正确。应该使用被动语态的适当形式，并且单词的顺序也需要调整。正确的表达应该是反映出巴西强劲的经济表现和即将离任的总统卢拉·达·席尔瓦的受欢迎程度。例如：'Brazil's strong economic performance and the popularity of its outgoing president, Luiz Inácio Lula da Silva, are widely seen as a sense of progress.'",29,1
"Each variation , or change , can occur only once , the rules state .","Only once can each variation, or change, occur, the rules state.",Realistic,这句话在语法和语义上都是正确的。句子使用了正确的时态和语态，表达了每种变化只能发生一次的规定。,15,0
"It explains how the Committee for Medicinal Products for Veterinary Use ( CVMP ) assessed the studies performed , to reach their recommendations on how to use the medicine .","How the Committee for Medicinal Products for Veterinary Use (CVMP) assessed the studies performed, it explains, to reach their recommendations on how to use the medicine.",Grammatical error,句子结构不清晰，主语和谓语之间的关系混乱。另外，'it explains' 这个短语在这个句子中的使用不太恰当，因为它没有明确指代前面的主语。应该使用更加明确的结构来表达委员会是如何评估研究的。,30,1
"Her critics have pushed for Kagan to recuse herself from hearing the case , saying that she was too invested in defending the law then to be impartial now .","Kagan, her critics say, has been pushed to recuse herself from hearing the case, as she was too invested in defending the law then to be impartial now.",Realistic,该句子在语法和语义上都是正确的。使用了正确的时态和语态，表达了卡根女士因为之前过于投入辩护该法律，现在被认为可能无法保持公正，因此被要求回避案件的情景。,30,0
I 'm not referring to the traditional champagne drenching during the back-on-terra-firma toast .,Not am I referring to the traditional champagne drenching during the back-on-terra-firma toast.,Grammatical error,句子的主谓倒装不正确。在否定副词位于句首时，通常需要进行部分倒装，即将助动词提到主语之前。但是在这个句子中，主语和谓语动词的位置没有正确倒装，应该使用完全倒装。正确的表达应该是 'Not am I' 改为 'Am I not'。,14,1
A friend of mine was in an underground computer center in downtown SF when the quake hit .,"In an underground computer center in downtown SF, a friend of mine was when the quake hit.",Grammatical error,"句子缺少主语的动作部分，导致不完整。正确的表达应该包含一个动词来描述主语在地震发生时的状态或行为。例如：'In an underground computer center in downtown SF, a friend of mine was working when the quake hit.'",18,1
"Balloon flights almost always occur at dawn or dusk , when the winds are lightest .","Almost always do balloon flights occur at dawn or dusk, when the winds are lightest.",Grammatical error,句子的语序不正确。在英语中，副词「almost always」通常位于助动词或情态动词之后，动词之前。正确的语序应该是「Balloon flights almost always occur at dawn or dusk...」,16,1
"First , why ticket splitting has increased and taken the peculiar pattern that it has over the past half century : Prior to the election of Franklin Roosevelt as president and the advent of the New Deal , government occupied a much smaller role in society and the prisoner 's dilemma problem confronting voters in races for Congress was considerably less severe .","First, why has ticket splitting increased and taken the peculiar pattern it has over the past half century: Prior to the election of Franklin Roosevelt as president and the advent of the New Deal, a much smaller role in society did government occupy, and considerably less severe was the prisoner's dilemma problem confronting voters in races for Congress.",Grammatical error,句子的语法结构有些混乱，主要是时态和语态的使用问题。首先，'has ticket splitting increased and taken' 这一部分应该保持时态的一致性。其次，'a much smaller role in society did government occupy' 这部分使用了倒装语序，但在这种语境下并不恰当，应该使用正常语序。另外，“considerably less severe was the prisoner's dilemma problem”也存在着类似的语态问题。,63,1
Amazing what it does to one 's heart rate and one 's short-term memory .,What amazing effects it has on one's heart rate and short-term memory!,Realistic,句子在语法和语义上都是正确的。使用了感叹句式来表达对某物对心率及短期记忆力影响的惊叹，符合英语表达习惯。,15,0
"We can use plus() , times() and everything which has its operator .","Plus(), times(), and everything which has its operator can be used by us.",Grammatical error,句中的'times()'不是一个标准的英语单词或短语，应该使用乘法符号'×'或者单词'times'。另外，'everything which has its operator'这个表达方式不够清晰，应该改为'everything that has an operator'来提高句子的流畅性和准确性。,17,1
"I have based the syntax basically on common sense , it should not be hard for anyone .","Based basically on common sense, the syntax has been by me, and it should not be hard for anyone.",Grammatical error,句子的结构混乱，'Based basically on common sense' 这个短语使用不当，且 'the syntax has been by me' 这部分语法上也有问题，应该是 'the syntax was done by me' 或者其他类似的表达。另外，'it should not be hard for anyone' 这个句子成分也显得突兀，缺乏与前面句子的连接。,18,1
"The new money flows into the already top-heavy administrative structure , which busies itself piling more and more paper work on the teachers .","Into the already top-heavy administrative structure flow the new money, which busies itself piling more and more paper work on the teachers.",Realistic,这句话在语法和语义上都是正确的。它使用了比喻的修辞手法，描述了新的资金流入已经过于庞大的行政结构中，这些资金使自己忙于给教师增加越来越多的文书工作。句子结构清晰，没有语法错误，且符合常识和逻辑。,24,0
"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses , and after the great performance by Mizra Teltovic , who was the best on his team with eight three-pointers scored ( 29 points ) , they now at the top of their group .","A stunning 82-91 victory was achieved by Caja Laboral on their visit to the Maccabee Electra court, despite the heavy losses of Dusko Ivanovic's team. After a great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored (29 points), they now sit at the top of their group.",Realistic,句子在语法和语义上都是正确的。主语、谓语、宾语等句子成分齐全，且句子表达了一个合理的篮球比赛结果，没有逻辑矛盾或违反常识。,58,0
"The study shows that nearly 40 % of the homeless population is made up of women and children and that only 25 % of the homeless exhibits some combination of drug , alcohol and mental problems .","That nearly 40 % of the homeless population is made up of women and children and that only 25 % of the homeless exhibits some combination of drug, alcohol, and mental problems is shown by the study.",Grammatical error,句子的结构较为复杂，导致表达上出现了一些语法问题。首先，'exhibits'一词在这里应该用复数形式，因为主语是'25 % of the homeless'，表示的是复数的概念。其次，'is shown by the study'这个表达略显笨拙，可以简化为'showed by the study'或者'revealed by the study'。此外，'made up of'和'exhibits some combination of'之间的平行结构不够一致，可以调整为保持一致。,37,1
His eyes burned feverishly .,Feverishly burned his eyes.,Grammatical error,"句子的结构不正确，缺少主语和动词的正确搭配。正确的表达应该是描述某人眼睛的状况，例如 ""His eyes were feverishly burning.""",5,1
"`` It was the confirming evidence we all needed that gene losses were critical to the development of a common tumor , `` says Ray White at Howard Hughes Medical Institute in Salt Lake City .","The confirming evidence we all needed was that gene losses were critical to the development of a common tumor, says Ray White at Howard Hughes Medical Institute in Salt Lake City.",Realistic,这句话在语法和语义上都是正确的。句子结构清晰，主语是‘The confirming evidence’，谓语是‘was’，并且引号内的直接引语内容与主句在语法和意义上都保持一致。句子表达的意思是：所有人需要的证实证据是基因损失对于常见肿瘤的发展至关重要，这是由盐湖城的霍华德休斯医学研究所的Ray White提出的。这句话没有明显的语法错误，也没有违反常识或逻辑。,36,0
The least .,Least did the .,Grammatical error,句子结构不完整，缺少主语和谓语，'Least' 通常也不单独使用，它通常用于比较级结构如 'the least of' 或 'least of all'。,3,1
I was in Stinson Beach when the quake rolled through town .,"When the quake rolled through town, I was in Stinson Beach.",Realistic,句子在语法和语义上都是正确的。描述了地震发生时说话者的位置。,12,0
Note was also taken of the variety of different roles played by public welfare,Also was note taken of the variety of different roles played by public welfare,Grammatical error,句子的结构不正确。正确的句子应该使用被动语态的过去时态，并且注意到'take note of'这个词组通常不跟'was'连用。应该使用'Note was taken of...'或者更自然的表达方式是'Data/Attention was given to...'。此外，'the variety of different roles'可能会造成重复，因为'variety'本身就意味着多样性。,14,1
"Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .","Long have been considered essential for life six major elements - carbon, hydrogen, nitrogen, oxygen, phosphorus, and sulfur.",Grammatical error,"句子的结构不正确。应该使用被动语态的完成时，但是主语和谓语动词之间的顺序不正确。正确的表达应该是 'Six major elements - carbon, hydrogen, nitrogen, oxygen, phosphorus, and sulfur - have long been considered essential for life.'",23,1
"Some of the homeless , obviously , had pre-existing mental illness or addiction .","Obviously, some of the homeless had pre-existing mental illness or addiction.",Realistic,句子在语法和语义上都是正确的。使用了正确的时态和语法结构，表达了存在无家可归者中有些人有预先存在的心理健康问题或药物依赖的现象，这符合现实情况。,14,0
"Major U.S. firms such as Chevron and ConocoPhillips , which have cultivated close ties with the Iraqi Oil Ministry and have provided technical advice in recent years , walked away empty-handed .","Empty-handed walked away major U.S. firms such as Chevron and ConocoPhillips, which have cultivated close ties with the Iraqi Oil Ministry and have provided technical advice in recent years.",Grammatical error,句子的主语和谓语动词的搭配不正确，'Empty-handed walked away' 应该改为 'Major U.S. firms such as Chevron and ConocoPhillips walked away empty-handed'。此外，句子的结构也有些混乱，需要调整以提高清晰度。,32,1
Cockell was not part of the research team .,Not part of the research team was Cockell.,Grammatical error,句子的主语部分使用了否定词 'Not part of'，这通常不与 'was' 连用构成被动语态。正确的表达应该是 'Cockell was not part of the research team.',9,1
We feel confident that the Chinese company will be on par with its competitors and will deliver on its commitments towards Iraq .,Confident we feel that the Chinese company will be on par with its competitors and its commitments towards Iraq it will deliver.,Grammatical error,句子的结构不正确，存在语法上的混乱。正确的句子应该有清晰的从句结构，并且主语和谓语之间的关系要明确。此外，'commitments towards Iraq it will deliver'这一部分也显得突兀，没有很好地与前面的句子连接起来。,23,1
"In sum , at both the federal and state government levels at least part of the seemingly irrational behavior voters display in the voting booth may have an exceedingly rational explanation .","In sum, at least part of the seemingly irrational behavior that voters display in the voting booth at both the federal and state government levels may have an exceedingly rational explanation.",Realistic,该句子在语法和语义上都是正确的。句子使用了合适的从句和修饰语，表达了选民在投票亭内看似非理性的行为可能存在合理的解释这一观点，没有发现语法错误，也没有违背常识或逻辑矛盾。,32,0
Ctrl L Load Script,Load Script Ctrl L,Counterintuitive,该句子不是完整的句子，看起来像是命令行或快捷键指令，不符合英语语法结构，也没有明确的语义内容。,4,1
"The NCUA chairman , Debbie Matz , welcomed the responsiveness of the two banks .","Welcomed by the NCUA chairman, Debbie Matz, was the responsiveness of the two banks.",Grammatical error,句子的主语和谓语之间放置了较长的介词短语，导致句子结构不清晰。通常，主动语态的句子应该将主语和谓语紧密放置。此外，'was the responsiveness'这种用法在这个句子中不太自然，因为'responsiveness'通常不是用'was'来被动描述的。,15,1
It is clear that most mentally ill people and most alcoholics do not become homeless .,It is clear that most mentally ill people and most alcoholics do not become homeless.,Realistic,这句话在语法和语义上都是正确的。它表达了一个观察或结论，即大多数精神疾病患者和大多数酗酒者并不会成为无家可归者。这个句子没有明显的语法错误，也没有违反常识或逻辑。,16,0
"Haney hoped that nobody noticed his sudden pallor , as he felt the blood drain from his cheeks .","Haney hoped that nobody noticed his sudden pallor, as from his cheeks he felt the blood drain.",Realistic,句子在语法和语义上都是正确的。使用了虚拟语气（hoped that），表达了汉尼希望没有人注意到他的脸色突然变得苍白，这符合情境描述。同时，从句子中可以理解，他感觉到血液从脸颊流失，这是一个合理的生理反应描述。,19,0
"Like all genes , tumor-suppressor genes are inherited in two copies , one from each parent .","Inherited in two copies, like all genes, are tumor-suppressor genes, one from each parent.",Grammatical error,句子的结构不够清晰，导致主语和谓语之间的关系不明确。应该使用主动语态来清晰表达意思。,17,1
"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York : `` If you 're homeless , you do n't sleep for fear of being robbed or murdered .","To quote the director of a privately funded drop-in center for the homeless in New York, highly regarded: `` If homeless, you do not sleep for fear of being robbed or murdered.",Realistic,这句话在语法和语义上都是正确的。它引用了一位私人资助的纽约流浪汉临时接待中心的负责人说的话，表达了无家可归者在街头可能因为恐惧被抢劫或谋杀而不敢入睡的现实情况，这符合社会对流浪汉生活状况的普遍认识。,37,0
"`` It made our New Year , `` says Mr. Quinlan .","Made our New Year, says Mr. Quinlan.",Realistic,这句话是一个省略了主语的句子，完整的句子可能是'Mr. Quinlan made our New Year.' 在口语和非正式的书面语境中，这种省略是可接受的，特别是在引用中。此外，'made our New Year' 可以理解为在新年期间做了令人愉快的事情，给人留下了美好的回忆，这在语义上是通顺的。,12,0
8:01 a.m .,At 8:01 a.m. ,Grammatical error,句子不完整，缺少主语和谓语。,3,1
"In a recent report , the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness , others may be a consequence of it , and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter .","In a recent report, the Institute of Medicine pointed out certain health problems that may predispose a person to homelessness, others that may be consequences of it, and a third category that is composed of disorders which, if a person lacks adequate shelter, are difficult or impossible to treat.",Realistic,该句子在语法和语义上都是正确的。它使用了正确的从句结构，清晰地表达了医学研究所的报告内容，没有出现逻辑或常识错误。,51,0
It 's that we do not want to .,It's that we do not want.,Grammatical error,句子缺少主语和谓语动词的完整形式，导致意思不明确。正确的表达应该包含明确的主语和谓语，例如：'It is what we do not want.',9,1
American education 's future will be determined by the degree to which we -- all of us -- allow this common sense to prevail over the illusions that we also share .,By the degree to which we -- all of us -- allow this common sense to prevail over the illusions that we also share will the future of American education be determined.,Grammatical error,句子的结构较为复杂，但其主要的语法问题在于使用了不恰当的倒装结构。正常情况下，此句应该使用一个简单的将来时态来表达将来会发生的事情，而不是使用倒装句。正确的表达可能是：The future of American education will be determined by the degree to which we -- all of us -- allow this common sense to prevail over the illusions that we also share.,32,1
This favorite grievance was not the landlord .,This favorite grievance was it not of the landlord?,Grammatical error,"句子的结构不够清晰，'it not'的使用在这里是错误的。应该使用'was it not'来构成疑问句，但是这通常用于强调句式，而这里似乎并不是要强调这个问题。正确的表达可能是'This was not the landlord's favorite grievance, was it?'",8,1
"This way , and since Real Madrid will finish as leader of its group , both players will fulfil the prescribed sanction during the next game of league , against Auxerre , and will be able to get rid of the cards the following phase .","This way, since as leader of its group Real Madrid will finish, both players will fulfil the prescribed sanction during the next game of league, against Auxerre, and will be able to get rid of the cards in the following phase.",Grammatical error,句中的'since as leader of its group'使用了错误的连词和介词组合，应当使用'since being the leader of the group'或者'resulting from being the leader...'等更合适的表达方式。另外，'fulfil the prescribed sanction'这一表达不太恰当，通常我们说'serve the suspension'或者'fulfil their suspension'。,46,1
"Still , Friday featured the same sort of verbal fireworks that have dominated the talks for the past week .","Still, the same sort of verbal fireworks featured Friday that have dominated the talks for the past week.",Realistic,这句话在语法和语义上都是正确的。'Still'用于表示尽管有所变化，但某种情况仍然存在；'the same sort of verbal fireworks'指的是类似的语言上的激烈交锋；'featured Friday'意味着这种交锋在周五成为了焦点；'that have dominated the talks for the past week'是一个定语从句，修饰先行词'verbal fireworks'，说明这种激烈的讨论已经持续了一周。整个句子表达了一种连续性的状态，并且语法结构正确。,20,0
The second is the increasing stability of attitudes towards democracy and its core institutions .,The increasing stability of attitudes towards democracy and its core institutions is the second.,Realistic,这句话在语法和语义上都是正确的。它表达了一个观点，即人们对民主及其核心制度的看法正在变得更加稳定。句子结构完整，没有明显的语法错误，也没有违反常识或逻辑。,15,0
"He had no ready answer , as much from surprise as from the fit of coughing .","No ready answer had he, as much from surprise as from the fit of coughing.",Grammatical error,句子的语序不正确。在英语中，否定副词或短语通常位于助动词之后，主语之前。正确的语序应该是'He had no ready answer'。此外，'as much from surprise as from the fit of coughing'部分语序虽然可以接受，但通常在正式写作中，我们会看到这个结构跟随一个完整的句子。,17,1
No wonder .,Wonder no,Grammatical error,句子不完整，缺少了构成完整意义所需的词语。'Wonder no' 不是一个完整的句子，它看起来像是 'I wonder no' 或 'Wonder not' 的不完整形式。,3,1
To this is added the Spanish Fury experience in complicated qualifications for Euro Cup and World Cup .,Added to this is the Spanish Fury experience in complicated qualifications for the Euro Cup and World Cup.,Realistic,句子在语法和语义上没有明显错误。'Added to this' 是一个固定搭配，用来引出额外的信息，而 'Spanish Fury' 可能指的是与西班牙有关的激烈情绪或经历，'complicated qualifications' 指的是复杂的资格赛，整个句子表达了西班牙在欧锦赛和世界杯复杂资格赛中的激烈经历。虽然 'Spanish Fury' 这个词组可能需要上下文来完全理解，但句子本身在结构上是正确的。,18,0
