instance.word,sentence,mut.sentence,check,check_llm,reason
quarter,"The second quarter was more of the same , but the Alavan team opted for the inside game of Barac and the work of Eliyahu , who was greeted with whistles and applause at his return home , to continue increasing their lead by half-time ( 34-43 ) .","The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause upon his return home, to continue expanding their lead by halftime ( 34-43 ).",False,False,在这两个句子中，目标词‘quarter’的含义是一致的。‘Quarter’在这里指的是一段时间，特别是指体育比赛中的四分之一时段，即比赛的一个阶段。在原句和变异句中，‘second quarter’都指的是比赛的第二个四分之一时段，没有出现含义上的差异。
argument,"The justices agreed to hear the suit ; indeed , a landmark 5.5 - hour argument is expected in March , and the outcome is likely to further roil the 2012 presidential race , which will be in full swing by the time the court 's decision is released .","The justices agreed to hear the suit; indeed, a landmark several-hour argument is expected in March, and the outcome is likely to further roil the presidential race of 2012, which will be in full swing by the time the court's decision is released.",False,False,在这两个句子中，目标词 'argument' 的含义是一致的。'Argument' 在这里指的是一个正式的、通常在法律背景下进行的辩论或论证过程。两个句子都描述了一个预计在三月进行的具有里程碑意义的长时间的辩论，这个辩论预计会影响2012年总统选举的局势。变异句中用 'several-hour' 替换了原句的 '5.5-hour' 来描述辩论的时长，但这并不改变 'argument' 的基本含义。因此，两个句子中的 'argument' 含义相同。
national,2 -RRB- Congressional representatives have two basic responsibilities while voting in office -- dealing with national issues -LRB- programmatic actions such as casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large -RRB- and attending to local issues -LRB- constituency service and pork barrel -RRB- .,Congressional representatives have a couple of basic responsibilities while voting in office -- dealing with national issues (programmatic actions such as casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large) and attending to local issues (constituency service and pork barrel).,False,False,在原句和变异句中，目标词 'national' 的含义没有发生变化。'national' 在两个句子中都是形容词，用来描述 'issues'（问题），指的是那些影响整个国家或全体国民的问题。两个句子都强调了国会议员在投票时的两个基本职责：处理全国性的问题以及关注地方性问题。目标词的上下文和用法保持一致，没有体现出不同的含义。
ruling,"In a landmark 1966 ruling , the United States Supreme Court overturned the conviction of a Cleveland osteopath , Dr. Sam Sheppard , for the murder of his wife , saying in its decision , Sheppard v. Maxwell , that there was a `` carnival atmosphere at trial '' because of the news media .","In a landmark mid-1960s ruling, the United States Supreme Court overturned the conviction of a Cleveland osteopath, Dr. Sam Sheppard, for the murder of his wife, saying in its decision, Sheppard v. Maxwell, that there was a 'carnival-like atmosphere at trial' due to the news media.",False,False,在这两个句子中，目标词 'ruling' 的含义是一致的。'Ruling' 在这里指的是法庭的裁决或判决，具体是指美国最高法院在1966年对Sheppard案件的裁决，这个裁决被描述为具有里程碑意义。两个句子中，'ruling' 都是指的这个具体的判决行为及其结果，并没有因为时间的细微差异（原句中为1966年，变异句中为20世纪60年代中期）而改变其基本含义。因此，两个句子中的目标词含义相同，结果为False。
brought,The one exception to this recent trend was the defeat of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982 .,The one exception to this recent trend was the defeat of a dozen of the nearly 50 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982.,False,False,在这两个句子中，目标词'brought'的含义是一致的。'Brought'在这里都是过去分词，用作形容词来修饰'freshman Republicans'，表示这些共和党的新人议员是被带来（或带入）到办公室的，即被选举进入政治职位。原句和变异句中的'brought into office'含义相同，没有体现出目标词在不同句子中有不同的含义。
assumption,"Second , if the key assumption is valid , Democrats should have lower attendance rates on roll-call votes than Republicans do to the extent that such votes reflect national policy making and that participating in such votes takes away from the time a legislator could otherwise devote to local benefit-seeking .","Second, if the key assumption is valid, Democrats should have somewhat lower attendance rates on roll-call votes than Republicans do to the extent that such votes reflect national policy making and that participating in such votes takes away from the time a legislator could otherwise devote to local benefit-seeking.",False,False,在这两个句子中，目标词 'assumption' 的含义没有变化。'Assumption' 在这里指的是一个前提条件或预设，它是在讨论民主党与共和党在点名投票中的出席率差异时所依赖的关键假设。原句和变异句中的 'assumption' 都是指向同一个逻辑上的前提，即如果这个假设是有效的，那么民主党在点名投票的出席率应该相对较低。变异句中加入的 'somewhat'（稍微）并不影响 'assumption' 的含义，它只是轻微地调整了预期的出席率差异的程度。
pull,"Back in the chase car , we drove around some more , got stuck in a ditch , enlisted the aid of a local farmer to get out the trailer hitch and pull us out of the ditch .","Back in the chase car, we drove around a bit more, got stuck in a ditch, enlisted the aid of a local farmer to get out the trailer hitch and pull us out of the ditch.",False,False,原句和变异句中的目标词'pull'在句子中的含义没有区别，都是指用力将车从沟渠中拉出来。两个句子中'pull'的上下文环境完全相同，没有体现出任何意义上的差异。
trouble,"Fresh trouble is following hard on the heels of the uproar around Josef Ackermann , CEO of Deutsche Bank : Deutsche Bank faces a multi-million pound fine in the USA .","Fresh trouble is following closely behind the uproar surrounding Josef Ackermann, CEO of Deutsche Bank: Deutsche Bank faces a substantial pound fine in the USA.",False,False,在这两个句子中，目标词'trouble'的含义没有明显的变化。'Trouble'在这里指的是遇到的问题或困境，原句和变异句都表达了由于围绕Deutsche Bank首席执行官Josef Ackermann的争议之后，德意志银行将面临新的问题，即在美国面临数百万英镑的罚款。尽管变异句中使用了'substantial pound fine'而不是'multi-million pound fine'，但这并不改变'trouble'这个词的含义，只是对罚款金额的描述有所改变。
insights,"`` It turns out that studying a tragic but uncommon tumor made possible some fundamental insights about the most basic workings of cancer , `` says Samuel Broder , director of the National Cancer Institute .","It turns out that studying a tragic but uncommon tumor made possible several fundamental insights about the most basic workings of cancer, says Samuel Broder, director of the National Cancer Institute.",False,False,在这两个句子中，目标词 'insights' 的含义没有发生变化。'Insights' 在原句和变异句中都指的是通过研究一种罕见但悲惨的肿瘤而获得的对癌症基本运作机制的深刻理解或洞察。变异句只是将 'some' 改为 'several'，这仅仅表示数量的增加，并不影响 'insights' 本身的含义。
discovered,"Although started in 1965 , Wedtech did n't really get rolling until 1975 , when Mr. Neuberger discovered the federal government 's Section 8 A minority business program .","Although started in the mid-1960s, Wedtech did n't really get rolling until the mid-1970s, when Mr. Neuberger discovered the federal government's Section 8 A minority business program.",False,False,在这两个句子中，目标词 'discovered' 的含义没有变化。'Discovered' 在这里指的是Mr. Neuberger找到了或者了解了联邦政府的Section 8 A少数族裔商业项目。原句和变异句中的时间差异（1965 vs. mid-1960s，1975 vs. mid-1970s）并不影响 'discovered' 的含义，都指的是一个具体的发现行为，没有体现出含义的广泛性或差异性。
