instance.word,sentence,mut.sentence,check,check_llm,reason
come,"When I realized it was over , I went and stood out in front of the house , waiting and praying for Merrill to come home , shivering as if it were 20 below zero until he got there .","When I realized it was over, I went and stood out in front of the house, waiting and praying for Merrill to come home, shivering as if it were several degrees below zero until he got there.",False,False,在这两个句子中，目标词'come'的含义没有发生变化。'Come home'在原句和变异句中都是指某人回到家的动作，没有区别。变异句只是将温度描述从'20 below zero'改为'several degrees below zero'，并不影响'come'这个词的含义。
time,Some lawyers said appeals courts reviewing Mr. Hayes 's conviction half a century later might be intrigued by the argument that new rules could be necessary to govern ways of communicating from courtrooms unimagined at the time of Dr. Sheppard 's case .,Some lawyers said appeals courts reviewing Mr. Hayes's conviction a few decades later might be intrigued by the argument that new rules could be necessary to govern ways of communicating from courtrooms unimagined at the time of Dr. Sheppard's case.,False,True,在这两个句子中，目标词'time'的具体含义有所不同。在原句中，'time'指的是一个长达半个世纪的时间段，即50年后的上诉法院审查案件时的情况。而在变异句中，'time'指的是几十年后的时间段，没有具体指明是多少年，但显然比半个世纪短。因此，'time'在这两个句子中指代的时间长度不同，含义有所差异。
longer,"But if the genes are damaged -- perhaps by radiation , a chemical or through a chance accident in cell division -- their growth-suppressing proteins no longer work , and cells normally under control turn malignant .","But if the genes are damaged -- perhaps by radiation, a chemical, or due to a random accident during cell division -- their growth-suppressing proteins no longer function properly, and cells that are typically under control become malignant.",False,False,原句和变异句中的目标词 'longer' 在句子中的含义没有区别，都表示 '不再' 的意思。在两个句子中，'no longer' 都用来表明基因受损后，生长抑制蛋白失去了原有的功能。
repression,"The whole notion of `` creativity `` in education was ( and is ) part and parcel of a romantic rebellion against disciplined instruction , which was ( and is ) regarded as `` authoritarian , `` a repression and frustration of the latent talents and the wonderful , if as yet undefined , potentialities inherent in the souls of all our children .","The whole notion of `` creativity `` in education was ( and is ) part and parcel of a romantic rebellion against disciplined instruction , which was ( and is ) regarded as `` authoritarian , `` a repression and frustration of the latent talents and the wonderful , if as yet undefined , potentialities inherent in the souls of every single one of our children .",False,False,原句和变异句中的目标词'repression'在各自的语境中含义相同，都指的是对内在潜力和才能的压制和抑制。两个句子中'repression'的使用并没有因为句子结构或词汇的变化而产生不同的含义。在这两个句子中，'repression'都是指教育中对孩子们潜在才能的限制和挫败，这种含义在两个句子中是一致的。
say,"In a report out last week , John Minna and colleagues at the National Cancer Institute say that about half the cells taken from lung cancer tissue they tested are missing this gene .","In a report released last week, John Minna and colleagues at the National Cancer Institute say that approximately a majority of the cells extracted from lung cancer tissue they examined are lacking this gene.",False,False,在这两个句子中，目标词'say'的含义没有发生变化。'Say'在两个句子中都是指表达观点、发现或结论。原句和变异句中的差异在于描述研究结果的细节（如“about half”变为“approximately a majority”），但这并不影响'say'本身的含义。
low,"In a low voice , almost whispering , the man had asked Phil if he was happy with the way the landlord had been taken off his back .","In a low voice, almost whispering, the man had asked Phil if he was content with the manner in which the landlord had been removed from his back.",False,False,在这两个句子中，目标词'low'都用来形容声音的大小，意指低声或轻声。原句和变异句中的'low voice'含义相同，都是指说话声音低沉，几乎是在耳语。因此，两个句子中目标词的含义没有不同。
Relations,"Key speakers at the social exclusion conference were ( left to right ) Cristina Louro , Employment , Industrial Relations and Social Affairs Directorate , European Commission Fernando Gomes , a high degree of Committee of the Regions Barbara Weiler , Member of the European Parliament José Maria Gil-Robles , Vice-President , European Parliament and John Carroll , Economic and Social Committee .","Key speakers at the social exclusion conference were ( from left to right ) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high-level Committee of the Regions Barbara Weiler, several Members of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",False,False,在这两个句子中，目标词'Relations'的含义是相同的。'Industrial Relations'通常指的是工业或职场中的劳资关系，这个含义在原句和变异句中保持不变。两个句子描述的都是与就业和社会事务相关的部门或委员会，且'Relations'一词前后语境没有变化，因此可以判断其含义是一致的。
reported,"Then last spring , researchers reported finding a gene called p53 which , if impaired , turns healthy colon cells cancerous .","Then last spring, researchers reported finding a single gene called p53 which, if damaged, can convert a number of healthy colon cells cancerous.",False,False,在这两个句子中，目标词'reported'的含义没有发生变化。'reported'在两个句子中都是指研究人员进行了公布或报告的动作，不论是原句中的'finding a gene called p53'还是变异句中的'finding a single gene called p53'，都是研究人员发现并公布的内容。因此，目标词的含义没有差异。
proposed,"The story of tumor-suppressor genes goes back to the 1970s , when a pediatrician named Alfred G. Knudson Jr. proposed that retinoblastoma stemmed from two separate genetic defects .","The story of tumor-suppressor genes goes back to the 1970s, when a pediatrician named Alfred G. Knudson Jr. proposed that retinoblastoma stemmed from a couple of separate genetic defects.",False,False,在这个例子中，原句和变异句中的目标词 'proposed' 的含义是相同的。'Proposed' 在两个句子中都是过去式动词，表示提出理论或观点。原句中使用 'two separate genetic defects' 而变异句中使用 'a couple of separate genetic defects'，这两个短语都表达了数量的概念，'two' 和 'a couple of' 都意味着两个，尽管表达方式略有不同，但这并不影响 'proposed' 的含义。因此，两个句子中的 'proposed' 含义没有差异。
probing,"Dr. Vogelstein and a doctoral student , Eric Fearon , began months of tedious and often frustrating probing of the chromosomes searching for signs of genetic damage .","Dr. Vogelstein and a doctoral student, Eric Fearon, began several months of tedious and often frustrating probing of the chromosomes searching for signs of genetic damage.",False,False,原句和变异句中的目标词 'probing' 在两个句子中的含义没有区别。两个句子都描述了Vogelstein博士和Eric Fearon在进行染色体研究的过程，寻找遗传损伤的迹象。'Probing' 在这里指的是仔细的探索和研究，这个含义在两个句子中保持一致，没有变化。
