instance.word,sentence,mut.sentence,check,check_llm,reason
came,"The quake knocked The Well out for six hours , but when it came back up , it teemed with emotional first-hand reports .","The quake knocked The Well out for several hours, but when it came back up, it teemed with emotional first-hand reports.",False,False,原句和变异句中的目标词 'came' 在这里的含义是一致的，都表示 'The Well'（井，此处可能指某种服务或系统）在经历中断后重新恢复或上线。两个句子中的 'came back up' 含义相同，没有体现出含义上的差异。
ruling,"The trial judge , Jon C. Blue of State Superior Court , tersely rejected the claims in a ruling last week , saying that the news media were `` carefully controlled '' and that there was no evidence the jury was driven by passion .","The trial judge, Jon C. Blue of State Superior Court, tersely rejected the claims in a ruling the previous week, saying that the news media were `` carefully controlled '' and that there was no evidence the jury was driven by passion.",False,False,原句和变异句中的目标词 'ruling' 在两个句子中的含义没有区别，都指的是法官在审判过程中作出的决定或裁决。两句话的区别仅在于时间状语的使用（'last week' 和 'the previous week'），但这并不影响目标词的含义。
same,"There are many successful schools scattered throughout this nation , some of them in the poorest of ghettos , and they are all sending us the same message .","There are numerous successful schools scattered throughout this nation, several of them in the poorest of ghettos, and they are all sending us the same message.",False,False,在这两个句子中，目标词'same'的含义没有变化。'Same'在这两个句子中都是形容词，用来指代前面提到的'message'，表示信息是一致的、相同的。无论是原句还是变异句，'same'都用来强调不论这些成功学校位于何处，他们传达的信息是统一的。因此，目标词的含义没有体现出不同。
shelter,"Homeless people not only lack safety , privacy and shelter , they also lack the elementary necessities of nutrition , cleanliness and basic health care .","Homeless people not only lack safety, privacy, and a place to shelter, they also lack the basic necessities of nutrition, cleanliness, and essential health care.",True,True,在原句中，'shelter'作为一个名词，指的是一个遮蔽处，避难所，通常抽象地代表一个住所或保护的地方。而在变异句中，'shelter'被用作动词，短语'a place to shelter'指的是一个可以躲避风雨、获得保护的具体地点。因此，尽管两个句子中的目标词都是'shelter'，但它们的用法和含义在这个上下文中是有区别的。
support,"A more robust economic performance is reflected in rising support for private enterprise and the market economy : some 71 % of respondents across the region say that private enterprise is indispensable for development , up from 56 % in 2007 ( see chart 6 ) .","A more robust economic performance is reflected in rising support for private enterprise and the market economy: approximately three-quarters of respondents across the region say that private enterprise is indispensable for development, up from over half in 2007 (see chart 6).",False,False,在这两个句子中，目标词'support'的含义是一致的。两个句子都描述了对于私营企业和市场经济的支持度上升的情况。在原句中，'support'指的是调查对象对于私营企业的重要性所持的观点或态度，而在变异句中，尽管使用了“approximately three-quarters”来描述这一支持的比例，但'support'的实质含义并没有改变，仍然是关于人们对于私营企业必要性的认可。因此，两个句子中的'support'含义相同，结果为False。
teaching,"I know many schoolteachers and , on the whole , they are seriously committed to conscientious teaching .","I know a number of schoolteachers and, on the whole, they are seriously committed to conscientious teaching.",False,False,原句和变异句中的目标词'teaching'在句子中的含义没有区别。两个句子中'teaching'都是指教师们认真负责地进行的教学活动，整个语境和上下文没有改变，因此目标词的含义相同。
months,"In patients who had received chemotherapy in the past , the average survival time was 8.3 months with Alimta , compared with 7.9 months with docetaxel .","In patients who had received chemotherapy in the past, the average survival time was nearly nine months with Alimta, compared with about eight months with docetaxel.",False,False,在这两个句子中，'months'的含义是一致的，都是指患者在接受治疗后平均生存时间的单位。原句中提到具体的时间为8.3个月和7.9个月，而变异句中将这些数字近似为九个月和八个月，但不论是具体数值还是近似数值，'months'代表的都是相同的时间单位，没有改变其基本含义。
more,"Change-ringing , a mind-boggling exercise the English invented 380 years ago , requires physical dexterity -- some bells weigh more than a ton -- combined with intense mental concentration .","Change-ringing, a mind-boggling exercise the English invented over three centuries ago, requires physical dexterity -- a few bells weigh more than a metric ton -- combined with intense mental concentration.",False,False,在这两个句子中，目标词'more'的含义是一致的。'More than a ton'和'a few bells weigh more than a metric ton'都表示重量超过了某一特定的度量单位（吨），这里的'more'用来表示程度的增加，没有在两个句子中表现出不同的含义。
Right,"In 2005 , the fear of invasion of the national territory by hordes of Polish plumbers was felt both on the Left and on the Right .","In 2005, the fear of invasion of the national territory by numerous Polish plumbers was felt both on the Left and on the Right.",False,False,在这两个句子中，目标词 'Right' 都指的是政治上的右派，即政治光谱中的一个特定群体。原句和变异句的语境没有改变这个词汇的含义，都是在谈论政治立场。因此，无论是原句还是变异句中，'Right' 的含义是相同的，不表现出不同含义。
figure,"Some 31 % say that either they or a close relative have been victims of crime over the past year , but that is down from 38 % last year and is the lowest figure since 1995 .","Some three out of ten say that either they or a close relative have been victims of crime over the past year, but that is down from four out of ten last year and is the lowest figure since 1995.",False,False,在这两个句子中，目标词'figure'的含义是一致的。'Figure'在这里指的是一个具体的数字或百分比，用来描述犯罪受害者的比例。原句中的'31%'和变异句中的'three out of ten'都表达了同样的比例概念，而随后的比较和提及'lowest figure since 1995'也表明了'figure'指的是一个随时间变化的数据点。因此，两个句子中的'figure'含义没有不同。
