instance.word,sentence,mut.sentence,check,check_llm,reason
fields,State-owned China National Petroleum Corporation bid on more contracts than any other company and walked away with large stakes in contracts for two major fields .,"More contracts were bid on by the State-owned China National Petroleum Corporation than by any other company, and it walked away with large stakes in the contracts for two major fields.",False,False,在这两个句子中，目标词 'fields' 的含义是一致的。'fields' 在这里指的是石油或天然气领域中的'油气田'，是指具体的油田或气田区域。原句和变异句的结构变化并不影响 'fields' 的意义，两个句子中的 'fields' 都是指公司赢得合同涉及的两个主要油气田。因此，目标词的含义没有变化。
law,Scalia and Thomas dine with healthcare law challengers as court takes case,"As the court takes the case, Scalia and Thomas dine with challengers of the healthcare law",False,False,在这两个句子中，目标词 'law' 的含义没有变化，都是指代特定的 'healthcare law'（医疗保健法）。原句和变异句只是通过改变句子结构，把 'as court takes case' 和 'As the court takes the case' 放在了不同的位置，但目标词 'law' 的上下文和指涉对象保持一致。
say,"In a report out last week , John Minna and colleagues at the National Cancer Institute say that about half the cells taken from lung cancer tissue they tested are missing this gene .","In a report out last week, John Minna and colleagues at the National Cancer Institute say that about half the cells taken from lung cancer tissue, which they tested, are missing this gene.",False,False,原句和变异句中的目标词'say'含义相同，都是指John Minna和他的同事们通过报告表达了一种发现或观点。两句话的区别仅仅在于变异句中使用了非限制性定语从句（which they tested），这并不改变'say'的含义，只是提供了额外的信息，说明测试的情况。
showed,"The results of the studies showed that Cerenia was more effective than the placebo : less vomiting was seen in dogs that received the medicine than in dogs that received a placebo , both in the treatment or in the prevention of vomiting .","That Cerenia was more effective than the placebo showed the results of the studies: in dogs that received the medicine, less vomiting was seen than in dogs that received a placebo, both for the treatment and prevention of vomiting.",False,False,在这两个句子中，'showed'的含义是一致的。'Showed'在两个句子中都是过去式动词，表示研究结果揭示了或者证明了Cerenia比安慰剂更有效。两个句子的结构变化并没有改变'showed'本身的含义，只是句子构造上的调整，将原句中的'The results of the studies showed that...'变为了变异句中的'That...showed the results of the studies'，这种变化是语法上的调整，并不影响'showed'的含义。
system,Wedtech management used the merit system .,The merit system was used by Wedtech management.,False,False,在这两个句子中，目标词'system'的含义没有发生变化。无论在原句中是由Wedtech management使用（used the merit system），还是在变异句中是被Wedtech management使用（was used by Wedtech management），'system'都指的是一种特定的体系或制度，即“功绩制度”。两个句子中的用法表明，'system'的含义是一致的，没有体现出不同的含义。
basis,These national studies will form the basis of a European report which synthesises overall practices .,"The basis of a European report, which synthesises overall practices, will be formed by these national studies.",False,False,在这两个句子中，目标词 'basis' 的含义是一致的。'Basis' 在这里指的是作为欧洲报告基础的全国性研究，即构成报告根本或核心内容的资料或依据。原句和变异句只是句式结构不同，但目标词的具体含义并没有改变。
deals,Iraqi Oil Ministry reaches deals with 10 foreign oil companies,Deals with 10 foreign oil companies are reached by the Iraqi Oil Ministry.,False,False,两个句子中的目标词'deals'在句子中的含义和上下文关系中保持一致。'deals'在原句和变异句中均指的是伊拉克石油部与10家外国石油公司之间达成的协议或交易，句子结构的变化（主动语态变为被动语态）并不影响'deals'这个词的含义。
say,"Researchers say the inactivation of tumor-suppressor genes , alone or in combination , appears crucial to the development of such scourges as cancer of the brain , the skin , kidney , prostate , and cervix .","The inactivation of tumor-suppressor genes, alone or in combination, appears crucial, say Researchers, to the development of such scourges as cancer of the brain, skin, kidney, prostate, and cervix.",False,False,在这两个句子中，目标词'say'的含义是一致的。'say'在两个句子中都是用作及物动词，表示研究人员提出观点或陈述研究结果的行为。原句和变异句只是句子结构上的不同，即研究人员（Researchers）和say的位置变化，但并不影响'say'本身的含义。
found,"Researchers in Edinburgh , Scotland , have found that in 23 of 38 breast tumors , one copy of chromosome 17 was mutated at the spot where gene p53 lies .","In 23 of 38 breast tumors, researchers in Edinburgh, Scotland, found that one copy of chromosome 17 was mutated at the spot where gene p53 lies.",False,False,在这两个句子中，目标词 'found' 的含义是一致的。'Found' 在这里都表示研究人员在研究中发现或者检测到了某种情况或现象，即染色体17上的突变。原句和变异句只是句子的结构有所不同，但目标词的具体含义并没有改变。
converted,"In the body , pemetrexed is converted into an active form that blocks the activity of the enzymes that are involved in producing nucleotides ( the building blocks of DNA and RNA , the genetic material of cells ) .","In the body, an active form into which pemetrexed is converted blocks the activity of enzymes involved in producing nucleotides, the building blocks of DNA and RNA, the genetic material of cells.",False,False,在这两个句子中，'converted'的含义是一致的。'converted'在原句和变异句中都是指药物pemetrexed在体内被转化成了一种活跃形式。两个句子结构上的差异仅仅在于定语从句的位置变化，但这并不影响目标词'converted'的含义。
