instance.word,sentence,mut.sentence,check,check_llm,reason
standing,The individual voter 's standing consequently will be enhanced through lower taxes .,"Consequently, the standing of the individual voter will be enhanced through lower taxes.",False,False,在这两个句子中，目标词'standing'的含义是一致的。'Standing'在这里指的是个人的地位、声望或者影响力。原句和变异句只是通过改变句子结构，将'consequently'放在了不同的位置，但并没有改变'standing'这个词的含义。因此，两个句子中的'standing'含义相同。
goes,"With that authority , of course , goes an unambiguous accountability .","An unambiguous accountability, of course, goes with that authority.",False,True,在这两个句子中，'goes'的含义可以有所不同。在原句中，'goes'表示随着某项权威而来的必然结果是明确的责任。而在变异句中，'goes'则可以理解为明确的责任是与权威相伴随的，但语境上可能没有强调这是一种必然发生的结果，而是更多地表明一种伴随关系。因此，尽管表面上看似相似，但在句子结构和语境上存在微妙差异，可以导致目标词的含义有所不同。
equals,Now that percentage routinely equals a third and twice has been above 40 % .,"A third routinely equals that percentage, and twice it has been above 40 %.",False,True,在原句中，'equals'表示的是百分比达到或等同于某个数值，即'等于'的概念。而在变异句中，'equals'可以有不同的含义，它可能表示该数值（即三分之一）通常与百分比相同，这里隐含了一种比较或对应的含义。因此，两个句子中的'equals'在语境上可以有所不同，前者强调百分比的具体数值，后者强调数值与百分比的比较关系。
surfaced,"This being Britain , no woman has filed an equal-opportunity suit , but the extent of the problem surfaced this summer in a series of letters to `` The Ringing World , `` a weekly newspaper for ringers .","In Britain, this being so, no woman has filed a suit for equal opportunity; yet the problem's extent surfaced this summer in a series of letters to ""The Ringing World,"" a weekly newspaper for ringers.",False,False,在这两个句子中，目标词 'surfaced' 的含义是一致的。'surfaced' 在这里作为动词，表示问题或事实显露、被揭露或变得明显。原句和变异句都描述了问题的程度在这个夏天通过一系列给 'The Ringing World' 的信件而变得明显。两个句子中的语境和用法没有改变，因此目标词的具体含义没有差异。
best,Study after study -- the most recent from the Brookings Institution -- tells us that the best schools are those that are free of outside interference and are governed by a powerful head .,Study after study -- the most recent from the Brookings Institution -- tells us that those which are free of outside interference and governed by a powerful head are the best schools.,False,False,在这两个句子中，目标词 'best' 的含义没有变化，都是用来表示最高标准或质量。原句中 'best schools' 指的是最好的学校，而变异句中 'the best schools' 也是同样的意思，都指代那些没有外部干扰并由强有力的领导者管理的学校。因此，两个句子中目标词的具体含义没有不同。
reckon,"Why ca not we teach our children to read , write and reckon ?","Why can we not teach our children to read, write, and reckon?",False,False,在这两个句子中，目标词'reckon'的含义是相同的。'Reckon'通常指的是计算、估算或认为。在原句和变异句中，'reckon'都是作为阅读和写作之外的第三个基本技能提出的，意味着它指的是计算能力或逻辑思维能力。两个句子结构上的差异（变异句中多了“can we not”的疑问结构）并不影响'reckon'这个词的含义。
making,"Second , if the key assumption is valid , Democrats should have lower attendance rates on roll-call votes than Republicans do to the extent that such votes reflect national policy making and that participating in such votes takes away from the time a legislator could otherwise devote to local benefit-seeking .","If valid is the key assumption, Democrats should have, second, lower attendance rates on roll-call votes than do Republicans to the extent that such votes reflect national policy making and take away time from that which a legislator could otherwise devote to local benefit-seeking.",False,False,在这两个句子中，目标词 'making' 的含义是一致的。'making' 在这里都是作为名词使用，指的是 '制定' 或 '形成' 的过程，具体是指 'national policy making'（国家政策的制定）。原句和变异句中的 'making' 都是指代同样的概念，即政策制定的活动或过程，没有体现出含义上的差异。
rules,"Each variation , or change , can occur only once , the rules state .","Only once can each variation, or change, occur, the rules state.",False,False,在这两个句子中，目标词 'rules' 的含义并没有改变。'rules' 在原句和变异句中都指的是规定或规则，它们都是指明变化只能发生一次的指令或原则。变异句只是对原句的语序进行了调整，但并没有改变 'rules' 的意义或用法。
look,"You see , I always make it look like an accident .","I always make it look, you see, like an accident.",False,False,在这两个句子中，目标词 'look' 的含义是一致的。'look' 在这里都是指使某事物呈现出某种外观或样子，即让某事物看起来像是偶然发生的。原句和变异句只是通过调整逗号位置轻微改变了句子节奏和强调，但并没有改变 'look' 的具体含义。
creation,"And does so without taking into account the fact that the diversity contributed by immigrants contributes to the creation of ideas and to economic growth ( a large proportion of naturalised immigrants are among American Nobel prize winners , whilst Google , Intel , Paypal , eBay and Yahoo were all founded by immigrants ) .","And does so without taking into account the fact that the creation of ideas and economic growth are contributed to by the diversity of immigrants ( a large proportion of American Nobel prize winners are among naturalised immigrants, whilst the founders of Google, Intel, Paypal, eBay, and Yahoo were all immigrants ).",False,False,在这两个句子中，目标词 'creation' 的含义是一致的。它指的是创意的产生或者创造过程。原句和变异句都表达了同样的观点，即移民的多样性有助于产生新想法和经济增长。两个句子中的 'creation' 都是指新想法的产生，没有体现出含义上的差异。
