instance.word,sentence,mut.sentence,check,check_llm,reason
devastating,"In the long , frightening night after Tuesday 's devastating earthquake , Bay Area residents searched for comfort and solace wherever they could .","In the long, frightening night following Tuesday's devastating earthquake, wherever they could, Bay Area residents searched for comfort and solace.",False,False,在这两个句子中，目标词 'devastating' 的含义没有变化，都用来形容地震带来的破坏性极大。原句和变异句只是句子的结构有所不同，'devastating' 修饰的名词 'earthquake' 和其表达的概念并未改变，因此目标词的具体含义没有差异。
understanding,"This will require us to develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess , an understanding that can be developed only through careful study and research .","This will require a much more sophisticated understanding of the dynamics of homelessness to be developed by us than we currently possess, an understanding that can only be developed through careful study and research.",False,False,在这两个句子中，目标词 'understanding' 的含义并没有改变。它在这两个句子中都是指对无家可归者动态的深刻理解，而且这种理解都是通过仔细的研究和调查才能发展出来的。两个句子的结构变化（一个是主动语态，一个是被动语态）并不影响 'understanding' 的具体含义。
think,"`` Guess I ca n't think of anyone , Pete .","Guess, Pete, I can't think of anyone.",False,False,在这两个句子中，目标词'think'的含义并没有改变。'Think'在这里都指的是进行思考或想起某人的动作。原句和变异句只是将宾语'anyone'和呼语'Pete'的位置进行了调换，并不影响'think'这个词的含义。
world,That it has held up during the world financial crisis is probably because many Latin American countries suffered only a brief recession and have enjoyed a strong recovery .,"Probably because many Latin American countries suffered only a brief recession and have enjoyed a strong recovery, it has held up during the world financial crisis.",False,False,在这两个句子中，目标词 'world' 的含义是一致的。它指的是全球范围内的金融市场。原句和变异句只是句子的结构不同，但目标词 'world' 的上下文和指代范围没有变化，都是指代全球性的金融危机。因此，两个句子中的 'world' 含义相同。
gifted,"This means `` tracking , `` whose main purpose is less to permit the gifted youngsters to flourish ( though that is clearly desirable ) than to ensure that the less gifted get the necessary grounding for further study or for entering the modern world of work .","This means `` tracking , '' whose main purpose is less to permit the gifted youngsters to flourish ( though that is clearly desirable ) than to ensure that the necessary grounding for further study or for entering the modern world of work is got by the less gifted.",False,False,在这两个句子中，目标词'gifted'的含义没有变化。'gifted'在原句和变异句中都是形容词，用来描述那些具有天赋或才能的年轻人。两个句子的结构变化并不影响'gifted'这个词本身的含义，只是变异句中去掉了“get the necessary grounding”前面的“the less gifted”的定语从句，但这并不改变'gifted'所指的人群特征。
pass,That 's usually how long it takes for the temblors to pass .,That's usually how long it takes for temblors to pass.,False,False,在这两个句子中，目标词 'pass' 的含义是一致的。'pass' 在这里指的是地震震动（temblors）经过或结束的过程。原句和变异句中 'pass' 的上下文环境相同，都是描述地震震动持续的时间，因此目标词的含义没有变化。
declined,"When offered a free trip from the Bronx , Wedtech 's home , to Washington , D.C. , by one of Wedtech 's principals , he tells the reader , `` mindful of accepting anything of value from those I was writing about , I declined . ``","When offered a free trip from the Bronx, Wedtech's home, to Washington, D.C., by one of Wedtech's principals, he tells the reader, `` mindful of anything of value from those I was writing about, I declined to accept. ''",False,False,在这两个句子中，目标词 'declined' 的含义是一致的。'declined' 在这里都表示拒绝或谢绝的意思。原句中 'I declined' 是指他拒绝了提供的东西，变异句中 'I declined to accept' 也是指他拒绝接受。两个句子的结构变化并不影响 'declined' 的具体含义，因此含义相同，结果为False。
good,"But he decided he would n't mind company in return for free drinks , even though he made good money at his job .","But he decided he would not mind company in return for free drinks, even though at his job he made good money.",False,False,在这两个句子中，目标词 'good' 的含义是一致的。'Good' 在这里都是形容词，用来修饰 'money'，表示 '可观的'、'足够的' 或 '丰厚的'。两个句子的结构虽然略有不同，但 'good' 的含义并没有改变，仍然指的是他在工作中赚得的金钱数量是令人满意的。
make,"When functioning normally , they make proteins that hold a cell 's growth in check .","When normally functioning, they make proteins that hold in check a cell's growth.",False,False,两个句子中的'make'都表示'制造'或'生成'的意思，指的是它们（可能是细胞或某些生物分子）产生特定的蛋白质。在两个句子中，'make'后面跟随的宾语都是'proteins'，并且都用于描述这些蛋白质控制细胞增长的功能。因此，两个句子中的目标词'make'的含义是一致的，没有不同。
Left,"In 2005 , the fear of invasion of the national territory by hordes of Polish plumbers was felt both on the Left and on the Right .","In 2005, the fear was felt both on the Left and on the Right of an invasion of the national territory by hordes of Polish plumbers.",False,False,在这两个句子中，'Left'一词的含义是相同的。'Left'在这里指的是政治上的左翼，即政治光谱中倾向于进步、自由或社会主义的派别。在原句和变异句中，'Left'都用来指代那些担心国家领土受到波兰水管工大规模入侵的群体，而这个担忧是跨越政治光谱的，包括左翼和右翼。因此，两个句子中的目标词'Left'含义没有变化。
