instance.word,sentence,mut.sentence,check,check_llm,reason
cold,"Eyes that were clear , but also bright with a strange intensity , a sort of cold fire burning behind them .","Eyes that were clear, but also brightest with a strange intensity, a sort of coldest fire burning behind them.",False,True,原句中的'cold'用作形容词，描述'fire'的性质，指的是情感或激情的冷静、冷酷，表达了一种内在的、不易察觉的强烈情感。而变异句中的'coldest'是形容词的最高级，用来强调火的强度，这里的'cold'更多指的是温度上的冷，与原句中的含义有所不同。
forms,"Colon , lung and breast cancers are the most common and lethal forms of the disease , collectively killing almost 200,000 Americans a year .","Colon, lung and breast cancers are more common and more lethal forms of the disease, collectively killing almost 200,000 Americans a year.",False,False,原句中使用「the most common and lethal forms」强调了这些癌症是最常见和最致命的类型，而变异句中使用的「more common and more lethal forms」虽然也表示这些癌症较为常见和致命，但没有使用「the most」这样的限定词，强度和绝对性上有所不同，因此含义存在细微差别。
larger,"Locally elected school boards , especially in our larger cities , become the prey of ambitious , generally corrupt , and invariably demagogic local politicians or would-be politicians .","Locally elected school boards, especially in our largest cities, become the prey of most ambitious, generally most corrupt, and invariably most demagogic local politicians or would-be politicians.",False,True,原句中的 'larger' 是比较级，用来表示程度上的相对大小，指的是相对于其他城市来说较大的城市。而变异句中的 'largest' 是最高级，用来表示在一定范围内最大的城市。因此，尽管两词都描述了城市的规模，但 'larger' 和 'largest' 在含义上存在明显差异，'largest' 表达的规模程度更高，更绝对。
training,"Unskilled immigrants work in sectors , which do not attract local labor and the most highly skilled ones in dynamic sectors where training does is not linked to offers of employment .","Unskilled immigrants work in sectors, which do not attract local labor and the more highly skilled ones in dynamic sectors where training is not linked to better offers of employment.",False,False,原句中的'training'指的是培训的一般概念，没有明确指向培训的目的或效果；而变异句中的'training'通过后文'better offers of employment'限定了其含义，指的是能够带来更好工作机会的培训，因此两个句子的目标词在上下文中的含义有所不同。
surfaced,"This being Britain , no woman has filed an equal-opportunity suit , but the extent of the problem surfaced this summer in a series of letters to `` The Ringing World , `` a weekly newspaper for ringers .","This being Britain, no woman has filed an equal-opportunity suit, but a bigger extent of the problem surfaced this summer in a series of letters to ""The Ringing World,"" a weekly newspaper for ringers.",False,False,原句中的'surfaced'指的是问题本质或程度的显露，而变异句中的'surfaced'则强调了问题程度进一步增大的显露。变异句中加入了'bigger'这个形容词来修饰'extent of the problem'，使得surfaced的含义有了变化，指向了问题范围的扩大。
deal,The talks took on new urgency as delegates focused on the fact that they must resolve most of the outstanding issues before the heads of government arrive to strike a deal .,The talks took on new urgency as delegates focused on the fact that they must resolve the most outstanding issues before the heads of government arrive to strike a deal.,False,need check,need check
reporting,"One of the most provocative is that the intense reporting on the trial - including mainstream reporters ' extensive use of Twitter - created a `` circus atmosphere '' and such widespread , instant saturation with inflammatory details that the jury was improperly swayed by public passions .","One of the more provocative is that the intense reporting on the trial - including mainstream reporters' extensive use of Twitter - created a ""circus atmosphere"" and such widespread, instant saturation with more inflammatory details that the jury was improperly swayed by public passions.",False,False,在这两个句子中，目标词'reporting'的含义并没有改变。在原句和变异句中，'reporting'都指的是对审判的密集报道。变异句中添加的“more”并不影响'reporting'这个词本身的含义，它只是用来修饰后面的“inflammatory details”，表示报道中包含的更多是具有煽动性的细节，而不是改变'reporting'这个词的意思。
phosphorus,"The microbe does grow better on phosphorus , but showing that it can live with arsenic instead raises the possibility that a life form using arsenic could occur naturally , either elsewhere on Earth or on another planet or moon where arsenic is more common .","The microbe does grow best on phosphorus, but showing that it can live with arsenic instead raises the possibility that a life form using arsenic could occur naturally, either elsewhere on Earth or on another planet or moon where arsenic is most common.",False,False,原句中使用的是‘better’，意味着微生物在磷上的生长只是相对较好，并没有说是最佳；而变异句中使用的是‘best’，表明微生物在磷上的生长是最佳状态，这改变了原句中关于生长条件的相对比较含义。
surprisingly,"Far above in the belfry , the huge bronze bells , mounted on wheels , swing madly through a full 360 degrees , starting and ending , surprisingly , in the inverted , or mouth-up position .","Far above in the belfry, the biggest bronze bells, mounted on wheels, swing madly through a full 360 degrees, starting and ending, surprisingly, in the most inverted, or mouth-up position.",False,False,原句中的'surprisingly'用来强调钟摆开始和结束的位置是出乎意料的，即倒置或口向上的位置。而变异句中的'surprisingly'后面紧跟了程度副词'most'，这使得强调的不仅是位置出乎意料，而且强调的是这种倒置是'最'倒置，即程度上的加深，因此两个句子中'surprisingly'的具体含义有所不同。
provision,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common .,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be most common.,False,False,原句和变异句中的目标词'provision'含义相同。在这两个句子中，'service provision'都指的是提供服务的过程或行为，没有因为句子结构的微小变化（'more common'和'most common'）而改变其基本含义。两个形容词都用来描述用户参与服务提供的普遍程度，只是程度上的微小差异，不影响目标词的含义。
