instance.word,sentence,mut.sentence,check,check_llm,reason
inverted,"Far above in the belfry , the huge bronze bells , mounted on wheels , swing madly through a full 360 degrees , starting and ending , surprisingly , in the inverted , or mouth-up position .","Far above in the belfry, the biggest bronze bells, mounted on wheels, swing madly through a full 360 degrees, starting and ending, surprisingly, in the most inverted, or mouth-up position.",False,False,原句中的'inverted'用作形容词，描述钟结束摆动时的状态，即口朝上的位置；而变异句中的'most inverted'增加了副词'most'作为限定，这可能意味着钟摆动的幅度更大，不仅仅是口朝上，而是强调摆动到最大程度的倒置位置，因此两个句子的目标词含义有所不同。
sunk,"The stranger , his head seemingly sunk in thought , started to cross the street against the light just as a huge moving van roared through the intersection .","The stranger, his head seemingly sunk in thought, started to cross the street against the light just as a bigger moving van roared through the intersection.",False,need check,need check
appearance,"Their appearance and assistance in fundraising for this event undercuts any claims of impartiality , and is unacceptable .","Their best appearance and assistance in fundraising for this event undercuts any claims of impartiality , and is unacceptable .",True,True,在原句中，'appearance'指的是他们的出现或者露面，而在变异句中，'best appearance'指的是他们最好的外表或形象展示。'Best'这个形容词前缀改变了'appearance'的语境含义，使其从简单的出现变成了有评价意味的外表呈现。
training,"Unskilled immigrants work in sectors , which do not attract local labor and the most highly skilled ones in dynamic sectors where training does is not linked to offers of employment .","Unskilled immigrants work in sectors, which do not attract local labor and the more highly skilled ones in dynamic sectors where training is not linked to better offers of employment.",False,False,原句中的'training'指的是培训的一般概念，没有明确指向培训的目的或效果；而变异句中的'training'通过后文'better offers of employment'限定了其含义，指的是能够带来更好工作机会的培训，因此两个句子的目标词'training'在上下文中的含义有所不同。
best,"Ringing does become a bit of an obsession , `` admits Stephanie Pattenden , master of the band at St. Mary Abbot and one of England 's best female ringers .","Ringing does become a bit of an obsession, `` admits Stephanie Pattenden, master of the band at St. Mary Abbot and one of England's best female ringers.",False,False,原句和变异句中的目标词 'best' 在句子中的用法和含义没有变化，都是用来修饰 'female ringers'，表示 '最优秀的，技艺最高超的'。两个句子中的 'best' 是完全相同的。
office,"To the extent that Democratic legislators from the South have held a disproportionate share of power in Congress since 1932 and have been able to translate such clout into relatively more local benefits for their respective constituencies , voters in the South have had an especially strong incentive to keep such Democrats in office .","To the extent that Democratic legislators from the South have held a disproportionate share of power in Congress since 1932 and have been able to translate such clout into the most local benefits for their respective constituencies, voters in the South have had the strongest incentive to keep such Democrats in office.",False,False,在原句和变异句中，目标词'office'的含义没有发生变化。'In office'这个短语在这两个句子中都是指保持民主党议员在政治职位上的状态，即选民有强烈的动机让这些民主党议员继续担任其职务。两个句子中'office'的含义都是指政治职务或职位，没有区别。
pressing,A comprehensive development policy for governors over 30 would seem to be a more pressing need .,A comprehensive development policy for governors over 30 would seem to be the most pressing need.,False,False,原句中的‘pressing’意味着‘紧迫的’，指有迫切性的需求；而变异句中的‘the most pressing’意味着‘最为紧迫的’，强调了这是众多需求中最为紧急的一个。虽然两者都表达了一定程度的紧迫性，但变异句使用了最高级形式，进行了程度上的加强。
realized,"He made the mistake of answering in an offhand way , and instantly realized that his skepticism must have showed in his face or voice .","He made the mistake of answering in the most offhand way, and instantly realized that his skepticism must have shown most in his face or voice.",False,need check,need check
fire,"Eyes that were clear , but also bright with a strange intensity , a sort of cold fire burning behind them .","Eyes that were clear, but also brightest with a strange intensity, a sort of coldest fire burning behind them.",False,False,原句中的'fire'指的是一种隐喻的、内在的激情或光芒，而变异句中的'fire'由于使用了形容词'coldest'和'brightest'，使得原本抽象的'fire'在这里似乎被赋予了更具体的温度和亮度对比，这可能暗示了一种更外在、更具体的火光，从而改变了目标词的含义。
thought,"The stranger , his head seemingly sunk in thought , started to cross the street against the light just as a huge moving van roared through the intersection .","The stranger, his head seemingly sunk in thought, started to cross the street against the light just as a bigger moving van roared through the intersection.",False,False,原句中的'thought'指的是陌生人陷入沉思的状态，而变异句中的'thought'没有改变这个含义，两句话中的'thought'含义相同，都表示思考或沉思。变异句中改变的是'moving van'的形容词，从'huge'变为'bigger'，但这并不影响'thought'的含义。
