instance.word,sentence,mut.sentence,check,check_llm,reason
filing,"In their filing , they referred to the Supreme Court 's 1966 decision overturning Dr. Sheppard 's conviction because of the trial coverage and made it clear they would claim that the new media required new rules .","In their filing, they referred to the Supreme Court's 1966 decision upholding Dr. Sheppard's conviction because of the trial coverage and made it clear they would claim that the new media required new rules.",False,True,原句中的目标词'filing'所在的句子表达了他们引用了一个推翻了Sheppard博士有罪判决的1966年最高法院决定，而变异句中的目标词'filing'所在的句子表达了他们引用了一个维持了Sheppard博士有罪判决的1966年最高法院决定。因此，尽管两句话的结构相似，但目标词'filing'在两个句子中的含义由于所引用的最高法院决定结果不同而有明显的差异。
smaller,Decades of educational research tell us unequivocally that even smaller classes have zero effect on the academic performance of the pupils -- though they may sometimes be desirable for other reasons .,Decades of educational research tell us unequivocally that even smaller classes have significant effect on the academic performance of the pupils -- though they may sometimes be desirable for other reasons.,False,True,原句中的'smaller'指的是减少班级规模的含义，表明即使班级规模更小，对学生的学术表现也没有影响；而变异句中的'smaller'则暗示了较小的班级规模对学生学术表现有显著影响，两个句子中目标词的含义和作用明显不同。
teaching,"I know many schoolteachers and , on the whole , they are seriously committed to conscientious teaching .","I know many schoolteachers and, on the whole, they are seriously uncommitted to conscientious teaching.",False,False,在这两个句子中，目标词'teaching'的含义并没有改变。原句中的'teaching'指的是老师们认真负责的教学行为，而变异句中的'teaching'依然是描述老师们的教学行为，只是加上了'uncommitted'这个形容词表明老师们没有投入到这种认真负责的教学中。因此，尽管态度上有差异，但'teaching'本身的含义没有变化。
thought,"The stranger , his head seemingly sunk in thought , started to cross the street against the light just as a huge moving van roared through the intersection .","The stranger, his head seemingly sunk in thought, started to cross the street with the light just as a huge moving van roared through the intersection.",False,False,在这两个句子中，目标词'thought'的含义没有改变。'Thought'在这里指的是陌生人陷入沉思的状态，与他是违反信号灯还是遵守信号灯过马路无关。无论是原句中的'against the light'（违反信号灯）还是变异句中的'with the light'（遵守信号灯），'thought'都表示同样的心理状态，即这个人在思考着什么事情。
industry,"As important industrial sectors , the metal industry and the banking sector were also included .","As unimportant industrial sectors, the metal industry and the banking sector were also included.",False,False,在这两个句子中，目标词 'industry' 的含义并没有改变。原句和变异句中的 'industry' 都指的是工业部门或行业，没有因为句子中的 'important' 或 'unimportant' 而改变其基本含义。这两个形容词只是描述了工业部门的重要性，而不是改变了 'industry' 的定义。
bombings,"Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .","Concerns over security, underscored by massive coordinated bombings Tuesday, and political instability as the U.S. military deploys, likely kept American oil companies from venturing more forcefully in Iraq, which has the world's third-largest proven crude reserves, analysts said.",False,True,原句中的目标词'bombings'与变异句中的'bombings'虽然都指代了大规模的协同轰炸事件，但原句中'bombings'是在描述美国军事撤退的背景下发生的，而变异句中则是在描述美国军事部署的背景下。这两个背景对于理解'bombings'的含义和影响是不同的，因此目标词的具体含义有所不同。在原句中，轰炸被视为导致不稳定的因素之一，而在变异句中，轰炸可能与军事行动有关，其隐含意义和导致的结果可能被理解为不同的情况。
dealing,2 -RRB- Congressional representatives have two basic responsibilities while voting in office -- dealing with national issues -LRB- programmatic actions such as casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large -RRB- and attending to local issues -LRB- constituency service and pork barrel -RRB- .,Congressional representatives have two basic responsibilities while voting in office -- dealing with local issues (programmatic actions such as casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large) and attending to national issues (constituency service and pork barrel).,False,True,原句中'dealing with national issues'指的是处理全国性问题，如全体人民广泛受益或承担成本的立法投票；而变异句中'dealing with local issues'则指代处理地方性问题，如与选区服务和猪肉桶项目相关的立法投票。两个句子中目标词'dealing'所涉及的具体事项和范围完全相反，因此含义不同。
country,"It hopes to speak to students at theological colleges about the joys of bell ringing and will shortly publish a booklet for every vicar in the country entitled , `` The Bells in Your Care . ``","It hopes to speak to students at theological colleges about the sorrows of bell ringing and will shortly publish a booklet for every vicar in the country entitled, ""The Bells in Your Care.""",False,False,原句和变异句中的目标词'country'含义相同，都指的是一个相对固定的地域概念，即国家。在这个上下文中，'country'指的是出版小册子的对象所在的国家，与句子中讨论的是喜悦还是悲伤无关，因此目标词的含义没有改变。
enters,"He enters the story toward the end , just in time to get arrested .","He enters the story toward the start, just in time to get arrested.",False,False,在这两个句子中，目标词 'enters' 的含义是相同的，都是指某人进入或加入到某个情境或故事中。原句和变异句的区别在于时间状语（toward the end 和 toward the start），但这并不改变 'enters' 的含义。因此，尽管时间点不同，'enters' 的用法和意义保持一致。
find,Below these tabs you will find an input field to type your functions or do your calculations .,Above these tabs you will find an input field to type your functions or do your calculations.,False,False,原句和变异句中的目标词'find'含义相同，都是指在指定位置（原句中是'Below these tabs'，变异句中是'Above these tabs'）寻找或发现输入字段，用于输入函数或进行计算。两个句子中的不同之处仅在于方向指示词（Below 和 Above），但这并不改变'find'这个词本身的含义。
