instance.word,sentence,mut.sentence,check,check_llm,reason
stranger,"When he paused to moisten his throat , the stranger broke in .","When he paused to moisten his throat, the stranger left.",False,True,原句中的'stranger'指的是一个突然插话的陌生人，而变异句中的'stranger'则指的是一个离开的陌生人。'broke in'意味着打断或突然进入谈话，而'left'意味着离开。因此，两个句子中'stranger'的动作和意图完全不同。
bacteria,The discovery of a strange bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond .,The discovery of a familiar bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond.,False,True,原句中的'bacteria'指的是一种不寻常、陌生的细菌，而变异句中的'bacteria'则指的是一种熟悉的细菌。这两个描述在意义上存在明显差异，因此目标词的具体含义有所不同。
tenants,"He went for more aspirin later in the day , and passed the surly landlord on the way -- he was still alive and scowling as usual , as if tenants were a burden in his life .","He went for more aspirin later in the day, and passed the surly landlord on the way -- he was still dead and scowling as usual, as if tenants were a burden in his life.",False,True,原句中的'tenants'指的是房东生活中的负担，反映了房东对房客的消极态度。而变异句中提到房东已经死亡，因此'tenants'在这里的含义不再是房东个人的负担，而是可能被理解为即使在他死后，他仍然保留着对房客的负面看法，这种含义上的差异表明了两个句子中目标词的含义有所不同。
shadow,"The man was uncanny , like a shadow , and made as much noise as a shadow .","The man was canny, like a shadow, and made as much noise as a shadow.",False,False,在这两个句子中，目标词'shadow'的含义没有改变。在原句和变异句中，'shadow'都用来比喻那个男人的特性，表示他像影子一样悄无声息，没有引起注意。原句中的'uncanny'和变异句中的'canny'是形容词，用来描述男人的不同特质，但并不影响'shadow'这个词本身的含义。
accounts,What accounts for the results of recent decades ?,What accounts for the results of distant decades ?,False,False,在这两个句子中，目标词 'accounts' 的含义是相同的，都表示 '解释' 或 '是...的原因'。原句和变异句的区别在于时间状语（recent decades 对比 distant decades），但这并不改变 'accounts' 的含义。
advance,"Skilled ringers use their wrists to advance or retard the next swing , so that one bell can swap places with another in the following change .","Skilled ringers use their wrists to retard or advance the next swing, so that one bell can swap places with another in the following change.",False,False,在这两个句子中，目标词‘advance’的含义没有改变。‘advance’在两个句子中都是指‘提前’或‘前进’的意思，用来描述技术熟练的铃铛演奏者如何使用他们的手腕来控制铃铛的摆动，使其能够按照既定的顺序交换位置。变异句只是将原句中的‘advance or retard’顺序颠倒，但这并不影响‘advance’本身的含义。
mode,Just use the Add button when you are in List mode .,Just use the Add button when you are out of List mode.,False,False,在这两个句子中，目标词'mode'的含义没有改变，都是指某种特定的模式，即列表模式。原句中提到'when you are in List mode'，变异句中提到'when you are out of List mode'，虽然一个是进入该模式时，另一个是离开该模式时，但'mode'这个词本身的含义并没有因为句子结构的变化而改变。
looked,"Everyone looked calm , but there was this surreal low level of confusion as the aftershocks continued .","Everyone looked panicked, but there was this surreal low level of confusion as the aftershocks continued.",False,True,原句中的'looked calm'表示人们看起来平静，而变异句中的'looked panicked'表示人们看起来恐慌。两个目标词的含义相反，因此结果为True。
circles,"Already on Thursday , the US bank was able to announce a capital increase of some USD 20 billion , reported CNBC with reference to circles .","Already on Thursday, the US bank was unable to announce a capital increase of some USD 20 billion, reported CNBC with reference to circles.",False,False,在这两个句子中，目标词‘circles’的含义没有改变。‘circles’在这里指的是相关的圈子、行业内部人士或者消息来源，并不受句子主语是‘able to announce’还是‘unable to announce’的影响。因此，尽管句子的主语动作能力发生了变化，但‘circles’作为引用消息来源的上下文含义保持一致。
children,Parents are too likely to blame schools for the educational limitations of their children .,Parents are too likely to credit schools for the educational successes of their children.,False,False,在这两个句子中，目标词'children'的含义没有改变，都指的是父母的孩子，即他们的子女。原句中提到的是父母将孩子的教育限制归咎于学校，而变异句中提到的是父母将孩子的教育成功归功于学校。尽管两个句子的上下文和意图不同，但'children'这个词本身的含义并没有变化。
