instance.word,sentence,mut.sentence,check,check_llm,reason
got,He wondered how he got tied up with this stranger .,He idly wondered how he had got tied up with this complete stranger.,False,False,在这两个句子中，目标词'got'的含义相同，都表示过去发生的事情，即他与这个陌生人产生联系的方式。原句和变异句中的'got'都是指过去式的不及物动词短语'get tied up'，意为'与...纠缠不清'或'与...产生联系'。变异句中添加的副词'idly'只表示他好奇心的程度，并不改变'got'本身的含义。
slip,"Haney watched the small but wiry man slip out the door quickly and silently , and felt relieved to see that nobody else seemed to notice his departure .","Haney carefully watched the small yet wiry man stealthily slip out the door, and felt greatly relieved to observe that nobody else appeared to notice his quiet departure.",False,False,在这两个句子中，目标词'slip'的含义是相同的。'slip'在这里都指的是某人轻巧、秘密或不引人注意地离开。原句和变异句中的语境都表达了这个人迅速且安静地离开了房间，而且都没有被人注意到。因此，尽管变异句中添加了一些如'carefully'、'stealthily'和'quiet'的副词来进一步强调行动的谨慎性，但并没有改变'slip'这个词的基本含义。
mean,"But what do we mean , specifically , by `` creativity `` ?","But exactly what do we mean, specifically, by the term `` creativity ''?",False,False,在这两个句子中，目标词'mean'的含义是相同的。'mean'在这里都是指理解或解释某个概念的意思，原句和变异句中的目标词没有改变其基本含义，只是变异句在'mean'前面加上了定冠词'the term'来指代前面的“creativity”，但这并不影响'mean'这个词本身的含义。
reminded,"The next day , Sunday , the hangover reminded Haney where he had been the night before .","The following day, which was Sunday, the lingering hangover reminded Haney of where he had been the previous night.",False,False,原句和变异句中的目标词'reminded'含义相同，都表示'使某人想起'。两个句子中的'reminded'都是指由于宿醉，Haney回想起了前一晚他在哪里。变异句中只是增加了'lingering'（持续的）这个形容词来描述宿醉，并且用'of'替换了'where'，但这并不改变'reminded'本身的意思。
case,"Her critics have pushed for Kagan to recuse herself from hearing the case , saying that she was too invested in defending the law then to be impartial now .","Her persistent critics have pushed for Kagan to recuse herself from hearing the crucial case, arguing that she was too deeply invested in defending the law at that time to be truly impartial now.",False,False,在这两个句子中，目标词'case'的含义没有发生变化。'case'在原句和变异句中都指的是需要被审理的具体诉讼案件。两个句子中的其他词汇变化（如原句中的'saying'变为变异句中的'arguing'，以及添加了'persistent'和'crucial'作为修饰词）并不影响目标词'case'的含义。
decision,"In their filing , they referred to the Supreme Court 's 1966 decision overturning Dr. Sheppard 's conviction because of the trial coverage and made it clear they would claim that the new media required new rules .","In their comprehensive filing, they specifically referred to the landmark Supreme Court's 1966 decision that overturned Dr. Sheppard's controversial conviction, citing the extensive trial coverage, and firmly stated that the emerging new media necessitated the adoption of new rules.",False,False,在这两个句子中，目标词'decision'的含义没有发生变化。在原句和变异句中，'decision'都指的是1966年最高法院作出的关于推翻Sheppard博士有罪判决的决定。两个句子中的差异主要在于描述该决定的额外细节和强化了语气，但并没有改变'decision'本身的含义。
absurd,The notion that tracking is somehow `` undemocratic `` is absurd .,The absurd notion that tracking is somehow inherently `` undemocratic '' is truly laughable.,False,False,在这两个句子中，目标词'absurd'的含义没有发生变化。'absurd'用来形容一个观点或想法是荒谬的、不合理的。在原句中，'is absurd'直接说明了这个观点是荒谬的；在变异句中，'the absurd notion'也指这个想法是荒谬的。两个句子中的'absurd'都用来表达同样的意思，即对'tracking is somehow undemocratic'这一观点的否定。
today,The others here today live elsewhere .,The others who are here today actually live elsewhere.,False,False,原句和变异句中的目标词'today'含义相同，都指的是说话时的当天。两个句子中的'today'没有因为加入'actually'或其他语境因素而改变其基本含义。
stairs,"But C.J.B. Marshall , vicar of a nearby church , feels the fault is in the stairs from the bell tower that are located next to the altar .","But C.J.B. Marshall, the vicar of a nearby church, strongly feels that the fault lies in the stairs from the bell tower, which are conveniently located right next to the altar.",False,False,在这两个句子中，目标词'stairs'的含义没有发生变化。两个句子都在描述从钟楼到圣坛旁边的楼梯，并且没有通过上下文或添加的修饰语改变楼梯本身的含义。变异句中添加的'conveniently'一词只是强调了楼梯位置的便利性，并不影响'stairs'这个词的含义。
time,"Phil usually went alone and kept to himself , sitting in a corner and passing the time by nursing his favorite grudges .","Phil typically went alone and secluded himself, quietly sitting in a dim corner and killing time by nursing his favorite grudges.",False,False,在这两个句子中，目标词'time'的含义是相同的。'pass the time'和'kill time'都是习惯用语，表示消磨时间、打发时间，没有体现出意义上的差异。
