instance.word,sentence,mut.sentence,check,check_llm,reason
much,Haney had n't given it much thought at the time .,Haney hadn't given them much thought at the time.,False,False,在这两个句子中，目标词'much'的含义相同，都是用来修饰不可数名词（如'thought'），表示程度或数量上的'很多'或'不少'。在原句中，'it'指代的是某个不可数的事物或想法，而在变异句中，'them'指代的是多个不可数的事物或想法。但是，'much'在两个句子中的用法和含义并没有改变，都是用来表示Haney没有投入很多思考。
goes,"With that authority , of course , goes an unambiguous accountability .","With this authority, of course, goes an unambiguous accountability.",False,False,原句和变异句中的目标词 'goes' 在这里都用作动词，表示 '伴随' 或 '随之而来' 的意思。两个句子中的 'goes' 在语境和含义上没有区别，都是表达 '有了那样的权威，当然也就有了明确的责任'。
look,"You see , I always make it look like an accident .","You see, I always make them look like an accident.",False,True,原句中的'look'是使役动词，表示让某物看起来像是某种情况，这里的'it'指代的是某个具体的事物或情况；而变异句中的'look'用作普通动词，'them'指代的是多个对象，表示让这些对象看起来像是某种情况，指代的事物更加具体和复数。因此，两个句子中的'look'在主语和宾语上有所不同，含义上也有细微差别。
wins,Back in the U.S.A. this kind of chi-chi airborne activity wins heartwarmingly covetous responses .,Back in the U.S.A. that kind of chi-chi airborne activity wins heartwarmingly covetous responses.,False,False,原句和变异句中的目标词 'wins' 在句子中的含义没有改变，都表示某活动赢得了某种反应或评价。在这里，'wins' 指的是活动获得了人们热烈的、羡慕的回应。两句话中 'wins' 的用法和上下文含义保持一致。
only,"One survey says that of the 100,000 trained bellringers in England today , only 40,000 of them still ring .","One survey says that of the 100,000 trained bellringers in England today, only 40,000 of us still ring.",False,True,原句中的'only'用来强调仍然在敲钟的人数相对总训练人数的比例之少，而变异句中的'only'则可能暗示说话者自己是那仍然在敲钟的人群之一，因此'only'在两个句子中的含义和强调点有所不同。
subject,There is a lot of consensus between the Left and the Right on this subject .,There is a lot of consensus between the Left and the Right on that subject.,False,False,在这个上下文中，原句和变异句中的目标词'subject'都指的是讨论或共识的主题，原句使用的是'this subject'而变异句使用的是'that subject'，但这两个词在指代同一个主题时没有意义上的区别，仅仅是指示代词的不同。因此，两个句子中'subject'的具体含义是相同的。
larger,"Locally elected school boards , especially in our larger cities , become the prey of ambitious , generally corrupt , and invariably demagogic local politicians or would-be politicians .","Locally elected school boards, especially in those larger cities, become the prey of ambitious, generally corrupt, and invariably demagogic local politicians or would-be politicians.",False,False,原句和变异句中的目标词‘larger’含义相同，都用来修饰‘cities’，表示‘更大的’城市。两个句子中‘larger’的用法和上下文没有改变，因此含义一致。
Right,There is a lot of consensus between the Left and the Right on this subject .,There is a lot of consensus between the Left and the Right on that subject.,False,False,在这两个句子中，目标词‘Right’的含义没有改变。在这两个句子中，‘Right’都指代政治上的右派，与‘Left’（左派）相对。两个句子讨论的是左派和右派在某个议题上达成的共识，‘this’和‘that’只是指代不同的议题，并不影响‘Right’这个词的含义。
phosphorus,"The microbe does grow better on phosphorus , but showing that it can live with arsenic instead raises the possibility that a life form using arsenic could occur naturally , either elsewhere on Earth or on another planet or moon where arsenic is more common .","The microbe does grow better on phosphorus, but showing that they can live with arsenic instead raises the possibility that a life form using arsenic could occur naturally, either elsewhere on Earth or on another planet or moon where arsenic is more common.",False,False,原句和变异句中的目标词 'phosphorus' 在句子中的含义没有发生变化，都指的是化学元素磷，用于说明微生物在其上的生长情况。两个句子中 'phosphorus' 的上下文语境相同，没有体现出不同的意义。
same,"Fortunately , these same parents do want their children to get a decent education as traditionally understood , and they have enough common sense to know what that demands .","Fortunately , those same parents do want their children to get a decent education as traditionally understood , and they have enough common sense to know what that demands .",False,False,原句和变异句中的目标词'same'在这里的含义相同，都是用来指代前文提到的一组特定的父母，表达的是这组父母有共同的特征或行为。'These same parents'和'those same parents'中的these和those在此语境中都可以用作指示代词，指代同一群人，因此'same'的具体含义并没有改变。
