instance.word,sentence,mut.sentence,check,check_llm,reason
sweat,"When their changes are completed , and after they have worked up a sweat , ringers often skip off to the local pub , leaving worship for others below .","When the changes are completed, and after the ringers have worked up sweat, the ringers often skip off to the local pub, leaving the worship for others below.",False,False,两个句子中的目标词'sweat'含义相同，都指的是通过劳动或运动而出汗。在两个句子中，'worked up a sweat'和'worked up sweat'是同义表达，都用来描述ringers（可能指的是教堂钟的敲钟人）在完成一些体力活动后出汗的情况。因此，目标词在这两个句子中的含义没有改变。
Washington,"It gives a lot of flexibility to the process , said John Coequyt , senior Washington representative for the Sierra Club .","This gives a lot of flexibility to the process, said John Coequyt, senior representative of Washington for the Sierra Club.",False,True,在原句中，'Washington'作为形容词使用，修饰'representative'，表示John Coequyt是Sierra Club在华盛顿的高级代表。而在变异句中，'Washington'作为名词使用，意味着John Coequyt是华盛顿这个地区的高级代表，这暗示了他代表的可能是华盛顿这个地方的利益，而非仅仅是Sierra Club在华盛顿的分支。因此，两个句子中的'Washington'在词性和意义上有所不同。
games,"After this , only five exceeded the 30 games : Keilor Navas with 31 , Randall Azofeifa with 32 , Michael Barrantes with 31 , Carlos Hernandez with 36 and Jose Luis Lopez with 35 .","After this period, only five players exceeded the 30 games mark: Keilor Navas with 31, Randall Azofeifa with 32, Michael Barrantes with 31, Carlos Hernandez with 36 and Jose Luis Lopez with 35.",False,False,在这两个句子中，目标词 'games' 的含义没有发生变化。在原句和变异句中，'games' 都指的是球员参加的比赛场次。变异句只是对原句进行了轻微的语法调整，将 'the 30 games' 改为 'the 30 games mark'，但这并不改变 'games' 的含义。
pay,I 'd have to sell out my business to pay her off with her share .,I'd have to sell out this business to pay her off with the share she is entitled to.,False,False,在这两个句子中，目标词 'pay' 的含义是相同的。'pay her off' 在两个句子中都是指支付某人应得的钱，无论是具体指代 'her share' 还是指代 'the share she is entitled to'，都表达了支付她应得份额的意思。因此，目标词 'pay' 的含义没有改变。
support,"A more robust economic performance is reflected in rising support for private enterprise and the market economy : some 71 % of respondents across the region say that private enterprise is indispensable for development , up from 56 % in 2007 ( see chart 6 ) .","A more robust economic performance is reflected in rising support for private enterprise and the market economy: some 71% of respondents across the region say that private enterprises are indispensable for development, up from 56% in 2007 (see chart number 6).",False,False,原句和变异句中的目标词'support'在语境中的含义相同，都指的是对私营企业和市场经济的支持态度或观点。两个句子中'support'的使用并没有因为句子结构的微小差异（如冒号后的标点符号或数字的表述方式）而改变其基本意义。
ethics,And it 's nothing that runs afoul of ethics rules .,And this is nothing that runs afoul of ethics rules.,False,False,两个句子中的目标词'ethics'含义相同，都指的是行为规范、道德准则或专业伦理规则。原句和变异句只是通过改变引导词（And it's...变为And this is...），但并未改变目标词的含义。
feelings,"Vicar Marshall admits to mixed feelings about this issue , since he is both a vicar and an active bell-ringer himself .","Vicar Marshall admits to mixed feelings about the issue, since he is both a vicar and an active bell-ringer himself.",False,False,原句和变异句中的目标词 'feelings' 在两个句子中的含义没有变化，都指的是Vicar Marshall对于某个问题的复杂情感或感受。
given,Haney had n't given it much thought at the time .,Haney hadn't given the situation much thought at the time.,False,False,在这两个句子中，目标词'given'的含义相同，都表示'考虑到'或'思考到'。在原句中，'it'指代的是某个事物或想法，而在变异句中，'the situation'具体化了'it'的指代内容，但'given'作为动词在这里的含义并没有改变。
habits,I want to study your landlord 's habits and movements first .,I want to study the habits and movements of your landlord first.,False,False,在这两个句子中，目标词‘habits’的含义没有改变。‘habits’在原句和变异句中都指的是某人的习惯或行为模式，句子结构的变化（从‘your landlord's habits’到‘the habits of your landlord’）并没有影响到‘habits’这个词本身的含义。
pull,"Back in the chase car , we drove around some more , got stuck in a ditch , enlisted the aid of a local farmer to get out the trailer hitch and pull us out of the ditch .","Back in the chase car, we drove around some more, got stuck in a ditch, enlisted the aid of a local farmer to get out the trailer hitch and pull the chase car out of the ditch.",False,False,在这两个句子中，目标词‘pull’的含义是相同的。‘pull’在这里指的是用力将车辆从沟渠中拉出。原句中提到‘pull us out of the ditch’，变异句中提到‘pull the chase car out of the ditch’，两者都描述了同样的动作，即拉出车辆，只是变异句中明确指出了是拉出追击车，但这个细节并不改变‘pull’这个词本身的含义。
